clinic_id,visit_date,daily_visits,daily_revenue,unique_pets,unique_customers,revenue_per_visit,day_of_week,month,week_of_year,quarter,is_weekend,lag_1_visits,lag_7_visits,lag_14_visits,lag_30_visits,lag_7_revenue,lag_30_revenue,rolling_7d_visits_mean,rolling_14d_visits_mean,rolling_30d_visits_mean,rolling_7d_visits_std,rolling_30d_visits_std,rolling_7d_revenue_mean,rolling_30d_revenue_mean,demand_trend_7d
C001,2020-04-28,6,388.5,6,6,64.75,1,4,18,2,0,3.0,2.0,5.0,7.0,104.18,1677.25,6.0,5.857142857142857,5.566666666666666,2.581988897471612,2.568822799399102,774.4471428571429,874.2326666666667,0.43333333333333357
C001,2020-04-29,5,891.23,5,5,178.246,2,4,18,2,0,6.0,6.0,4.0,3.0,1225.36,191.04,6.571428571428571,5.928571428571429,5.533333333333333,1.9023794624226857,2.5560386016907746,815.0642857142857,831.2743333333333,1.038095238095238
C001,2020-04-30,4,738.5,4,4,184.625,3,4,18,2,0,5.0,7.0,6.0,5.0,450.96,527.9599999999999,6.428571428571429,6.0,5.6,1.9880595947760116,2.513412297914996,767.3314285714285,854.6139999999999,0.8285714285714292
C001,2020-05-01,6,610.15,6,6,101.69166666666666,4,5,18,2,0,4.0,7.0,9.0,4.0,730.61,635.91,6.0,5.857142857142857,5.566666666666666,2.160246899469288,2.528231402183847,808.4085714285713,861.632,0.43333333333333357
C001,2020-05-02,10,1265.29,10,10,126.529,5,5,18,2,1,6.0,9.0,5.0,3.0,950.0699999999999,620.1500000000001,5.857142857142857,5.642857142857143,5.633333333333334,2.1157009420498163,2.5118111796667453,791.2,860.7733333333333,0.22380952380952301
C001,2020-05-03,6,1069.68,6,6,178.28,6,5,18,2,1,10.0,8.0,5.0,4.0,1704.37,914.01,6.0,6.0,5.866666666666666,2.380476142847618,2.582879085016581,836.2314285714284,882.2779999999999,0.13333333333333375
C001,2020-05-04,7,712.3299999999999,7,7,101.76142857142857,0,5,19,2,0,6.0,3.0,6.0,10.0,255.57999999999998,1852.6599999999999,5.714285714285714,6.071428571428571,5.933333333333334,2.214669705568284,2.5587353197979676,745.5614285714285,887.467,-0.21904761904761916
C001,2020-05-05,8,809.4,8,8,101.175,1,5,19,2,0,7.0,6.0,2.0,6.0,388.5,639.6600000000001,6.285714285714286,6.142857142857143,5.833333333333333,1.8898223650461383,2.4506625892678047,810.8114285714285,849.456,0.45238095238095255
C001,2020-05-06,5,382.24,5,5,76.44800000000001,2,5,19,2,0,8.0,5.0,6.0,5.0,891.23,1788.23,6.571428571428571,6.571428571428571,5.9,1.9880595947760122,2.4823514991872604,870.9399999999999,855.1139999999999,0.6714285714285708
C001,2020-05-07,8,2056.56,8,8,257.07,3,5,19,2,0,5.0,4.0,7.0,3.0,738.5,278.15999999999997,6.571428571428571,6.5,5.9,1.9880595947760122,2.4823514991872604,798.2271428571429,808.2476666666666,0.6714285714285708
C001,2020-05-08,10,810.7,10,10,81.07000000000001,4,5,19,2,0,8.0,6.0,7.0,5.0,610.15,1142.5700000000002,7.142857142857143,6.571428571428571,6.066666666666666,1.6761634196950557,2.4485510611074814,986.5214285714285,867.5276666666667,1.0761904761904768
C001,2020-05-09,5,902.47,5,5,180.494,5,5,19,2,1,10.0,10.0,9.0,4.0,1265.29,834.41,7.714285714285714,6.785714285714286,6.233333333333333,1.889822365046141,2.5418338931232083,1015.1714285714286,856.4653333333333,1.480952380952381
C001,2020-05-10,4,236.52,4,4,59.13,6,5,19,2,1,5.0,6.0,8.0,8.0,1069.68,916.37,7.0,6.5,6.266666666666667,1.8257418583505571,2.5179813114988505,963.3399999999999,858.734,0.7333333333333334
C001,2020-05-11,8,1009.08,8,8,126.135,0,5,20,2,0,4.0,7.0,3.0,13.0,712.3299999999999,2598.48,6.714285714285714,6.214285714285714,6.133333333333334,2.1380899352993974,2.5289132643984797,844.3171428571429,836.0723333333333,0.5809523809523807
C001,2020-05-12,6,833.05,6,6,138.84166666666667,1,5,20,2,0,8.0,8.0,6.0,4.0,809.4,341.29,6.857142857142857,6.571428571428571,5.966666666666667,2.1930626551751367,2.204749314600162,886.71,783.0923333333334,0.89047619047619
C001,2020-05-13,5,249.9,5,5,49.980000000000004,2,5,20,2,0,6.0,5.0,5.0,1.0,382.24,37.71,6.571428571428571,6.571428571428571,6.033333333333333,2.1491969707422416,2.173243775039314,890.0885714285714,799.4843333333333,0.538095238095238
C001,2020-05-14,7,739.6,7,7,105.65714285714286,3,5,20,2,0,5.0,8.0,4.0,5.0,2056.56,251.28,6.571428571428571,6.571428571428571,6.166666666666667,2.1491969707422416,1.9666764075348098,871.1828571428571,806.5573333333333,0.4047619047619042
C001,2020-05-15,8,1340.15,6,6,167.51875,4,5,20,2,0,7.0,10.0,6.0,4.0,810.7,176.47,6.428571428571429,6.785714285714286,6.233333333333333,2.0701966780270644,1.9596504497122627,683.0457142857142,822.8346666666667,0.19523809523809543
C001,2020-05-16,8,929.22,8,8,116.1525,5,5,20,2,1,8.0,5.0,10.0,6.0,902.47,398.27,6.142857142857143,6.928571428571429,6.366666666666666,1.573591584938888,1.9384197853839138,758.6814285714287,861.6239999999999,-0.22380952380952301
C001,2020-05-17,8,1426.65,8,8,178.33125,6,5,20,2,1,8.0,4.0,6.0,9.0,236.52,2400.5,6.571428571428571,6.785714285714286,6.433333333333334,1.618347187425377,1.9596504497122627,762.5028571428572,879.3223333333333,0.1380952380952376
C001,2020-05-18,4,470.33,4,4,117.5825,0,5,21,2,0,8.0,8.0,7.0,5.0,1009.08,587.31,7.142857142857143,6.928571428571429,6.4,1.2149857925879175,1.9226418606016913,932.5214285714285,846.8606666666667,0.7428571428571429
C001,2020-05-19,8,710.8,8,8,88.85,1,5,21,2,0,4.0,6.0,8.0,5.0,833.05,1306.3700000000001,6.571428571428571,6.714285714285714,6.366666666666666,1.618347187425377,1.9561280074701648,855.5571428571428,842.9613333333333,0.20476190476190492
C001,2020-05-20,6,496.79,6,6,82.79833333333333,2,5,21,2,0,8.0,5.0,5.0,6.0,249.9,689.79,6.857142857142857,6.714285714285714,6.466666666666667,1.676163419695055,1.9605300714142446,838.0928571428573,823.1089999999999,0.39047619047619
C001,2020-05-21,11,1109.13,11,11,100.83000000000001,3,5,21,2,0,6.0,7.0,8.0,2.0,739.6,104.18,7.0,6.785714285714286,6.466666666666667,1.5275252316519508,1.9605300714142446,873.3628571428571,816.6756666666666,0.5333333333333332
C001,2020-05-22,5,380.94,5,5,76.188,4,5,21,2,0,11.0,8.0,10.0,6.0,1340.15,1225.36,7.571428571428571,7.0,6.766666666666667,2.149196970742244,1.9419743478779772,926.1528571428572,850.1740000000001,0.8047619047619046
C001,2020-05-23,8,1808.33,8,8,226.04125,5,5,21,2,1,5.0,8.0,5.0,7.0,929.22,450.96,7.142857142857143,6.642857142857143,6.733333333333333,2.340126166724882,1.9640446187314122,789.1228571428571,822.0266666666666,0.40952380952380985
C001,2020-05-24,4,427.11,4,4,106.7775,6,5,21,2,1,8.0,8.0,4.0,7.0,1426.65,730.61,7.142857142857143,6.857142857142857,6.766666666666667,2.340126166724882,1.9771685315872425,914.7099999999999,867.2723333333334,0.37619047619047663
C001,2020-05-25,3,217.89,3,3,72.63,0,5,22,2,0,4.0,4.0,8.0,9.0,470.33,950.0699999999999,6.571428571428571,6.857142857142857,6.666666666666667,2.5727509827124013,2.039833213826534,771.9185714285715,857.1556666666668,-0.09523809523809579
C001,2020-05-26,8,1494.1100000000001,8,8,186.76375000000002,1,5,22,2,0,3.0,8.0,6.0,8.0,710.8,1704.37,6.428571428571429,6.5,6.466666666666667,2.760262237369418,2.0965214758858486,735.8557142857143,832.7496666666667,-0.03809523809523796
C001,2020-05-27,9,2039.41,9,9,226.60111111111112,2,5,22,2,0,8.0,6.0,5.0,3.0,496.79,255.57999999999998,6.428571428571429,6.642857142857143,6.466666666666667,2.760262237369418,2.0965214758858486,847.7571428571429,825.7410000000001,-0.03809523809523796
C001,2020-05-28,5,246.26,5,5,49.251999999999995,3,5,22,2,0,9.0,11.0,7.0,6.0,1109.13,388.5,6.857142857142857,6.928571428571429,6.666666666666667,2.911389784311006,2.039833213826534,1068.1314285714286,885.202,0.1904761904761898
C001,2020-05-29,7,440.82,7,7,62.97428571428571,4,5,22,2,0,5.0,5.0,8.0,5.0,380.94,891.23,6.0,6.785714285714286,6.633333333333334,2.3094010767585034,2.0591818484673645,944.8642857142858,880.4606666666666,-0.6333333333333337
C001,2020-05-30,6,422.89,6,6,70.48166666666667,5,5,22,2,1,7.0,8.0,8.0,4.0,1808.33,738.5,6.285714285714286,6.714285714285714,6.7,2.2886885410853184,2.036731661773089,953.4185714285715,865.447,-0.4142857142857146
C001,2020-05-31,6,1559.3,6,6,259.8833333333333,6,5,22,2,1,6.0,4.0,8.0,6.0,427.11,610.15,6.0,6.571428571428571,6.766666666666667,2.160246899469287,1.9771685315872427,755.4985714285715,854.9266666666666,-0.7666666666666666
C001,2020-06-01,5,620.0699999999999,5,5,124.01399999999998,0,6,23,2,0,6.0,3.0,4.0,10.0,217.89,1265.29,6.285714285714286,6.428571428571429,6.766666666666667,1.9760470401187087,1.9771685315872427,917.24,886.565,-0.480952380952381
C001,2020-06-02,8,1899.69,8,8,237.46125,1,6,23,2,0,5.0,8.0,8.0,6.0,1494.1100000000001,1069.68,6.571428571428571,6.5,6.6,1.5118578920369117,1.9046223265772544,974.6942857142858,865.0576666666668,-0.02857142857142847
C001,2020-06-03,10,635.1,10,10,63.510000000000005,2,6,23,2,0,8.0,9.0,6.0,7.0,2039.41,712.3299999999999,6.571428571428571,6.5,6.666666666666667,1.5118578920369117,1.9178532059415372,1032.6342857142859,892.7246666666667,-0.09523809523809579
C001,2020-06-04,2,190.07999999999998,2,2,95.03999999999999,3,6,23,2,0,10.0,5.0,11.0,8.0,246.26,809.4,6.714285714285714,6.785714285714286,6.766666666666667,1.7994708216848776,2.0117471105438702,832.0185714285715,890.1503333333333,-0.052380952380952195
C001,2020-06-05,9,2412.01,9,9,268.00111111111113,4,6,23,2,0,2.0,7.0,5.0,5.0,440.82,382.24,6.285714285714286,6.142857142857143,6.566666666666666,2.497617912751116,2.176414852273207,823.9928571428571,869.5063333333334,-0.28095238095238084
C001,2020-06-06,12,1025.74,12,12,85.47833333333334,5,6,23,2,1,9.0,6.0,8.0,8.0,422.89,2056.56,6.571428571428571,6.428571428571429,6.7,2.699206232527313,2.1995297303020847,1105.5914285714287,937.1653333333333,-0.128571428571429
C001,2020-06-07,7,1695.02,7,7,242.1457142857143,6,6,23,2,1,12.0,6.0,4.0,10.0,1559.3,810.7,7.428571428571429,6.714285714285714,6.833333333333333,3.3594217189442452,2.393717831631637,1191.712857142857,902.8046666666667,0.5952380952380958
C001,2020-06-08,8,619.43,8,8,77.42875,0,6,24,2,0,7.0,5.0,3.0,5.0,620.0699999999999,902.47,7.571428571428571,6.928571428571429,6.733333333333333,3.3094381626464893,2.3183426501874487,1211.1014285714284,932.282,0.8380952380952378
C001,2020-06-09,7,712.58,7,7,101.79714285714286,1,6,24,2,0,8.0,8.0,8.0,4.0,1899.69,236.52,8.0,7.285714285714286,6.833333333333333,3.109126351029609,2.3056651868870706,1211.01,922.8473333333334,1.166666666666667
C001,2020-06-10,7,2492.27,7,7,356.0385714285714,2,6,24,2,0,7.0,10.0,9.0,8.0,635.1,1009.08,7.857142857142857,7.214285714285714,6.933333333333334,3.132015933791499,2.2427405238839526,1041.422857142857,938.716,0.9238095238095232
C001,2020-06-11,7,816.9300000000001,7,7,116.70428571428572,3,6,24,2,0,7.0,2.0,5.0,6.0,190.07999999999998,833.05,7.428571428571429,7.071428571428571,6.9,2.9920529661723854,2.233753606021442,1306.7328571428573,988.1556666666667,0.5285714285714285
C001,2020-06-12,4,293.03,4,4,73.2575,4,6,24,2,0,7.0,9.0,7.0,5.0,2412.01,249.9,8.142857142857142,7.214285714285714,6.933333333333334,1.864454471471616,2.2273121784406174,1396.282857142857,987.6183333333333,1.2095238095238088
C001,2020-06-13,6,597.13,6,6,99.52166666666666,5,6,24,2,1,4.0,12.0,6.0,7.0,1025.74,739.6,7.428571428571429,7.0,6.9,2.370453040886412,2.2644174100409478,1093.5714285714287,989.056,0.5285714285714285
C001,2020-06-14,7,1164.1399999999999,7,7,166.30571428571426,6,6,24,2,1,6.0,7.0,6.0,8.0,1695.02,1340.15,6.571428571428571,7.0,6.866666666666666,1.2724180205607059,2.2702473408212045,1032.3414285714287,984.307,-0.2952380952380951
C001,2020-06-15,1,73.47,1,1,73.47,0,6,25,2,0,7.0,8.0,5.0,8.0,619.43,929.22,6.571428571428571,7.071428571428571,6.833333333333333,1.2724180205607059,2.260352937551756,956.5014285714286,978.44,-0.26190476190476186
C001,2020-06-16,8,409.89,8,8,51.23625,1,6,25,2,0,1.0,7.0,8.0,8.0,712.58,1426.65,5.571428571428571,6.785714285714286,6.6,2.299068134204439,2.485821865063462,878.5071428571429,949.9150000000001,-1.0285714285714285
C001,2020-06-17,6,438.83,6,6,73.13833333333334,2,6,25,2,0,8.0,7.0,10.0,4.0,2492.27,470.33,5.714285714285714,6.785714285714286,6.6,2.4299715851758226,2.485821865063462,835.2657142857142,916.0229999999999,-0.8857142857142852
C001,2020-06-18,5,544.27,5,5,108.854,3,6,25,2,0,6.0,7.0,2.0,8.0,816.9300000000001,710.8,5.571428571428571,6.5,6.666666666666667,2.3704530408864066,2.4400866764329807,541.9171428571428,914.9730000000001,-1.0952380952380958
C001,2020-06-19,5,1247.09,5,5,249.41799999999998,4,6,25,2,0,5.0,4.0,9.0,6.0,293.03,496.79,5.285714285714286,6.714285714285714,6.566666666666666,2.288688541085315,2.4450277952490094,502.9657142857142,909.4220000000001,-1.2809523809523808
C001,2020-06-20,5,1585.1799999999998,5,5,317.03599999999994,5,6,25,2,1,5.0,6.0,12.0,11.0,597.13,1109.13,5.428571428571429,6.428571428571429,6.533333333333333,2.225394561056745,2.459791599433513,639.26,934.432,-1.1047619047619044
C001,2020-06-21,7,982.0,7,7,140.28571428571428,6,6,25,2,1,5.0,7.0,7.0,5.0,1164.1399999999999,380.94,5.285714285714286,5.928571428571429,6.333333333333333,2.2146697055682805,2.3242845889810297,780.41,950.3003333333332,-1.0476190476190474
C001,2020-06-22,7,723.87,7,7,103.41,0,6,26,2,0,7.0,1.0,8.0,8.0,73.47,1808.33,5.285714285714286,5.928571428571429,6.4,2.2146697055682805,2.313379376135924,754.39,970.3356666666666,-1.1142857142857148
C001,2020-06-23,3,166.17000000000002,3,3,55.39000000000001,1,6,26,2,0,7.0,8.0,7.0,4.0,409.89,427.11,6.142857142857143,5.857142857142857,6.366666666666666,1.214985792587911,2.296674257198474,847.3042857142857,934.187,-0.22380952380952301
C001,2020-06-24,4,264.81,4,4,66.2025,2,6,26,2,0,3.0,6.0,7.0,3.0,438.83,217.89,5.428571428571429,5.571428571428571,6.333333333333333,1.3972762620115402,2.339073399407572,812.4871428571429,925.4889999999999,-0.9047619047619042
C001,2020-06-25,3,473.5,3,3,157.83333333333334,3,6,26,2,0,4.0,5.0,7.0,8.0,544.27,1494.1100000000001,5.142857142857143,5.357142857142857,6.366666666666666,1.4638501094227954,2.296674257198474,787.6271428571428,927.053,-1.223809523809523
C001,2020-06-26,7,567.19,7,7,81.02714285714286,4,6,26,2,0,3.0,5.0,4.0,9.0,1247.09,2039.41,4.857142857142857,5.071428571428571,6.2,1.6761634196950466,2.3547457582947033,777.5171428571427,893.0326666666666,-1.3428571428571434
C001,2020-06-27,7,414.21,7,7,59.17285714285714,5,6,26,2,1,7.0,5.0,6.0,5.0,1585.1799999999998,246.26,5.142857142857143,5.285714285714286,6.133333333333334,1.8644544714716051,2.3004247483863725,680.3885714285715,843.9586666666667,-0.9904761904761905
C001,2020-06-28,6,599.02,6,6,99.83666666666666,6,6,26,2,1,7.0,7.0,7.0,7.0,982.0,440.82,5.428571428571429,5.357142857142857,6.2,1.9880595947760074,2.295422731707905,513.1071428571429,849.557,-0.7714285714285714
C001,2020-06-29,3,447.71,3,3,149.23666666666665,0,6,27,2,0,6.0,7.0,1.0,6.0,723.87,422.89,5.285714285714286,5.285714285714286,6.166666666666667,1.8898223650461332,2.2906606987464575,458.39571428571423,854.8303333333333,-0.8809523809523814
C001,2020-06-30,8,1584.72,8,8,198.09,1,6,27,2,0,3.0,3.0,8.0,6.0,166.17000000000002,1559.3,4.714285714285714,5.428571428571429,6.066666666666666,1.8898223650461312,2.362542951017462,418.9442857142857,855.6576666666666,-1.352380952380952
C001,2020-07-01,6,802.53,6,6,133.755,2,7,27,3,0,8.0,4.0,6.0,5.0,264.81,620.0699999999999,5.428571428571429,5.428571428571429,6.133333333333334,2.0701966780270604,2.38867057721168,621.5942857142857,856.5049999999999,-0.7047619047619049
C001,2020-07-02,7,537.57,7,7,76.7957142857143,3,7,27,3,0,6.0,3.0,5.0,8.0,473.5,1899.69,5.714285714285714,5.428571428571429,6.166666666666667,1.9760470401187058,2.3792686986193647,698.4114285714286,862.5869999999999,-0.45238095238095255
C001,2020-07-03,5,584.7099999999999,5,5,116.94199999999998,4,7,27,3,0,7.0,7.0,5.0,10.0,567.19,635.1,6.285714285714286,5.571428571428571,6.133333333333334,1.6035674514745464,2.3596220231117573,707.5642857142857,817.1830000000001,0.15238095238095184
C001,2020-07-04,8,1679.28,8,8,209.91,5,7,27,3,1,5.0,7.0,5.0,2.0,414.21,190.07999999999998,6.0,5.571428571428571,5.966666666666667,1.632993161855451,2.2511810437976822,710.0671428571429,815.5033333333334,0.033333333333333215
C001,2020-07-05,4,725.0000000000001,4,4,181.25000000000003,6,7,27,3,1,8.0,6.0,7.0,9.0,599.02,2412.01,6.142857142857143,5.785714285714286,6.166666666666667,1.7728105208558362,2.1509153357603816,890.7914285714286,865.1433333333333,-0.023809523809523725
C001,2020-07-06,5,700.06,5,5,140.012,0,7,28,3,0,4.0,3.0,7.0,12.0,447.71,1025.74,5.857142857142857,5.571428571428571,6.0,1.9518001458970649,2.1172526114494827,908.7885714285713,808.9096666666667,-0.14285714285714324
C001,2020-07-07,5,1197.55,5,5,239.51,1,7,28,3,0,5.0,8.0,3.0,7.0,1584.72,1695.02,6.142857142857143,5.428571428571429,5.766666666666667,1.5735915849388855,1.7943077299853156,944.8385714285714,798.0536666666667,0.37619047619047663
C001,2020-07-08,2,93.34,2,2,46.67,2,7,28,3,0,5.0,6.0,4.0,8.0,802.53,619.43,5.714285714285714,5.571428571428571,5.7,1.3801311186847056,1.7840287611722112,889.5285714285712,781.4713333333333,0.014285714285714235
C001,2020-07-09,8,1458.58,8,8,182.3225,3,7,28,3,0,2.0,7.0,3.0,7.0,537.57,712.58,5.142857142857143,5.428571428571429,5.5,1.9518001458970626,1.8523051807838309,788.2157142857142,763.935,-0.35714285714285676
C001,2020-07-10,3,426.17,3,3,142.05666666666667,4,7,28,3,0,8.0,5.0,7.0,7.0,584.7099999999999,2492.27,5.285714285714286,5.785714285714286,5.533333333333333,2.138089935299392,1.8888663510036974,919.7885714285713,788.8016666666666,-0.24761904761904763
C001,2020-07-11,6,678.43,6,6,113.07166666666666,5,7,28,3,1,3.0,8.0,7.0,7.0,1679.28,816.9300000000001,5.0,5.5,5.4,2.3094010767584994,1.9226418606016906,897.14,719.9316666666667,-0.40000000000000036
C001,2020-07-12,6,770.86,6,6,128.47666666666666,6,7,28,3,1,6.0,4.0,6.0,4.0,725.0000000000001,293.03,4.714285714285714,5.428571428571429,5.366666666666666,1.9760470401187027,1.9025089303036287,754.1614285714286,715.315,-0.6523809523809518
C001,2020-07-13,9,2024.06,9,9,224.89555555555555,0,7,29,3,0,6.0,5.0,3.0,6.0,700.06,597.13,5.0,5.428571428571429,5.433333333333334,1.9999999999999958,1.8879533405494835,760.7128571428572,731.2426666666668,-0.43333333333333357
C001,2020-07-14,2,386.81,2,2,193.405,1,7,29,3,0,9.0,5.0,8.0,7.0,1197.55,1164.1399999999999,5.571428571428571,5.857142857142857,5.533333333333333,2.5071326821120326,1.995397001952819,949.8557142857143,778.807,0.03809523809523796
C001,2020-07-15,5,446.9,5,5,89.38,2,7,29,3,0,2.0,2.0,6.0,1.0,93.34,73.47,5.142857142857143,5.428571428571429,5.366666666666666,2.853569193634023,2.0758601596203077,834.0357142857143,752.8960000000001,-0.22380952380952301
C001,2020-07-16,3,116.41999999999999,3,3,38.806666666666665,3,7,29,3,0,5.0,8.0,7.0,8.0,1458.58,409.89,5.571428571428571,5.357142857142857,5.5,2.5071326821120326,1.907336109468585,884.5442857142856,765.3436666666665,0.07142857142857117
C001,2020-07-17,7,1034.65,7,7,147.80714285714288,4,7,29,3,0,3.0,3.0,5.0,6.0,426.17,438.83,4.857142857142857,5.071428571428571,5.333333333333333,2.410295378065475,1.899788251963584,692.8071428571428,755.5613333333333,-0.4761904761904763
C001,2020-07-18,7,1719.5,7,7,245.64285714285714,5,7,29,3,1,7.0,6.0,8.0,5.0,678.43,544.27,5.428571428571429,5.214285714285714,5.366666666666666,2.3704530408864057,1.9205482933595908,779.7328571428571,775.4219999999999,0.06190476190476257
C001,2020-07-19,7,2354.63,7,7,336.3757142857143,6,7,29,3,1,7.0,6.0,4.0,5.0,770.86,1247.09,5.571428571428571,5.142857142857143,5.433333333333334,2.439750182371331,1.9419743478779765,928.4571428571428,814.5963333333333,0.1380952380952376
C001,2020-07-20,6,545.33,6,6,90.88833333333334,0,7,30,3,0,7.0,9.0,5.0,5.0,2024.06,1585.1799999999998,5.714285714285714,5.357142857142857,5.5,2.4976179127511138,1.9608231909600866,1154.71,851.5143333333333,0.2142857142857144
C001,2020-07-21,6,1726.55,6,6,287.7583333333333,1,7,30,3,0,6.0,2.0,5.0,7.0,386.81,982.0,5.285714285714286,5.428571428571429,5.533333333333333,2.0586634591635478,1.960530071414244,943.4628571428572,816.8526666666668,-0.24761904761904763
C001,2020-07-22,6,1416.65,6,6,236.10833333333335,2,7,30,3,0,6.0,5.0,2.0,7.0,446.9,723.87,5.857142857142857,5.5,5.5,1.4638501094227974,1.943157757096813,1134.8542857142859,841.671,0.35714285714285676
C001,2020-07-23,8,1825.6100000000001,8,8,228.20125000000002,3,7,30,3,0,6.0,3.0,8.0,3.0,116.41999999999999,166.17000000000002,6.0,5.785714285714286,5.466666666666667,1.4142135623730931,1.9250317208910563,1273.39,864.7636666666666,0.5333333333333332
C001,2020-07-24,6,746.55,6,6,124.425,4,7,30,3,0,8.0,7.0,3.0,4.0,1034.65,264.81,6.714285714285714,5.785714285714286,5.633333333333334,0.7559289460184558,1.920548293359591,1517.5600000000002,920.0783333333333,1.0809523809523807
C001,2020-07-25,4,302.25,4,4,75.5625,5,7,30,3,1,6.0,7.0,6.0,3.0,1719.5,473.5,6.571428571428571,6.0,5.7,0.7867957924694435,1.8964576779190017,1476.4028571428573,936.1363333333334,0.871428571428571
C001,2020-07-26,7,864.36,7,7,123.48,6,7,30,3,1,4.0,7.0,6.0,7.0,2354.63,567.19,6.142857142857143,5.857142857142857,5.733333333333333,1.2149857925879102,1.8557149999176978,1273.9385714285715,930.428,0.40952380952380985
C001,2020-07-27,4,1663.99,4,4,415.9975,0,7,31,3,0,7.0,6.0,9.0,7.0,545.33,414.21,6.142857142857143,5.928571428571429,5.733333333333333,1.2149857925879102,1.8557149999176978,1061.0428571428572,940.3336666666668,0.40952380952380985
C001,2020-07-28,6,473.67999999999995,6,6,78.94666666666666,1,7,31,3,0,4.0,6.0,2.0,6.0,1726.55,599.02,5.857142857142857,5.571428571428571,5.633333333333334,1.4638501094227974,1.8659070704090006,1220.8514285714286,981.993,0.22380952380952301
C001,2020-07-29,2,171.81,2,2,85.905,2,7,31,3,0,6.0,6.0,5.0,3.0,1416.65,447.71,5.857142857142857,5.857142857142857,5.633333333333334,1.4638501094227974,1.8659070704090006,1041.8700000000001,977.815,0.22380952380952301
