clinic_id,visit_date,number_of_daily_visits,daily_revenue,clinic_capacity,vet_utilization_rate,average_wait_time
C001,2021-01-26,11,1579.24,36,0.3055555555555556,16.94694355751281
C001,2021-01-27,2,189.95,36,0.05555555555555555,12.433876321397973
C001,2021-01-28,6,1231.3700000000001,36,0.16666666666666666,18.05358020818304
C001,2021-01-29,4,1363.95,36,0.1111111111111111,7.269706695744306
C001,2021-01-30,6,336.28,36,0.16666666666666666,20.650657148008797
C001,2021-01-31,7,1023.7900000000001,36,0.19444444444444445,17.427739044301788
C001,2021-02-01,6,632.97,36,0.16666666666666666,19.85831010535589
C001,2021-02-02,3,269.01,36,0.08333333333333333,18.698127733189004
C001,2021-02-03,2,142.32,36,0.05555555555555555,23.480104400478943
C001,2021-02-04,7,1372.5,36,0.19444444444444445,26.114325334555502
C001,2021-02-05,10,2114.81,36,0.2777777777777778,16.821851305082756
C001,2021-02-06,12,1150.68,36,0.3333333333333333,23.410192883562406
C001,2021-02-07,3,437.25,36,0.08333333333333333,10.203143394641389
C001,2021-02-08,5,441.87,36,0.1388888888888889,5.998667275896327
C001,2021-02-09,7,1197.94,36,0.19444444444444445,15.90571482286267
C001,2021-02-10,6,1439.1,36,0.16666666666666666,21.998808942080316
C001,2021-02-11,4,218.94,36,0.1111111111111111,7.60676967018944
C001,2021-02-12,6,1009.83,36,0.16666666666666666,11.654001034518298
C001,2021-02-13,6,980.7,36,0.16666666666666666,16.627363837185502
C001,2021-02-14,7,697.32,36,0.19444444444444445,18.1076328525275
C001,2021-02-15,4,908.71,36,0.1111111111111111,7.728182974886698
C001,2021-02-16,2,145.0,36,0.05555555555555555,12.03624536982787
C001,2021-02-17,12,765.95,36,0.3333333333333333,25.695539872445522
C001,2021-02-18,3,181.14000000000001,36,0.08333333333333333,24.820234843844105
C001,2021-02-19,8,894.66,36,0.2222222222222222,11.976935085952473
C001,2021-02-20,8,605.71,36,0.2222222222222222,19.324381635463897
C001,2021-02-21,5,798.42,36,0.1388888888888889,7.455170412345089
C001,2021-02-22,6,1159.18,36,0.16666666666666666,15.491204798677789
C001,2021-02-23,5,534.88,36,0.1388888888888889,16.746762942730246
C001,2021-02-24,10,1229.33,36,0.2777777777777778,14.803329127203586
C001,2021-02-25,3,521.81,36,0.08333333333333333,15.122464181606247
C001,2021-02-26,8,381.75,36,0.2222222222222222,21.647473218816042
C001,2021-02-27,5,582.09,36,0.1388888888888889,16.672574800027384
C001,2021-02-28,8,1216.51,36,0.2222222222222222,21.26254275850907
C001,2021-03-01,6,534.65,36,0.16666666666666666,19.736497118903138
C001,2021-03-02,6,456.93,36,0.16666666666666666,31.925967476639546
C001,2021-03-03,9,544.3100000000001,36,0.25,13.794437666146894
C001,2021-03-04,8,460.8,36,0.2222222222222222,24.742807626743996
C001,2021-03-05,6,1471.3499999999997,36,0.16666666666666666,7.166379571725083
C001,2021-03-06,7,1483.3000000000002,36,0.19444444444444445,18.91915290164628
C001,2021-03-07,3,879.77,36,0.08333333333333333,10.456858198669176
C001,2021-03-08,7,815.7700000000001,36,0.19444444444444445,11.679127978495789
C001,2021-03-09,4,520.97,36,0.1111111111111111,7.481629532271038
C001,2021-03-10,5,1095.3600000000001,36,0.1388888888888889,11.970997823242993
C001,2021-03-11,4,931.49,36,0.1111111111111111,16.358729287478123
C001,2021-03-12,10,530.92,36,0.2777777777777778,30.2612276698356
C001,2021-03-13,10,1251.37,36,0.2777777777777778,18.48108902273363
C001,2021-03-14,6,398.7,36,0.16666666666666666,13.457824047370298
C001,2021-03-15,7,1012.45,36,0.19444444444444445,22.58881907069397
C001,2021-03-16,5,901.29,36,0.1388888888888889,8.238773299011402
C001,2021-03-17,5,1052.26,36,0.1388888888888889,16.085693154766634
C001,2021-03-18,8,1486.74,36,0.2222222222222222,21.4283781840972
C001,2021-03-19,3,197.16,36,0.08333333333333333,9.96228748882364
C001,2021-03-20,10,521.5600000000001,36,0.2777777777777778,10.388172156404886
C001,2021-03-21,6,502.76,36,0.16666666666666666,19.33111593508595
C001,2021-03-22,9,889.37,36,0.25,25.933414852536085
C001,2021-03-23,9,802.54,36,0.25,21.37014297313842
C001,2021-03-24,4,1251.18,36,0.1111111111111111,12.12350428949621
C001,2021-03-25,8,1028.75,36,0.2222222222222222,28.70667392510171
C001,2021-03-26,7,1378.58,36,0.19444444444444445,6.760888288113416
C001,2021-03-27,6,1536.1200000000001,36,0.16666666666666666,15.644310114155553
C001,2021-03-28,6,999.0500000000001,36,0.16666666666666666,19.11846207165004
C001,2021-03-29,9,469.63,36,0.25,17.269158351455026
C001,2021-03-30,7,1848.77,36,0.19444444444444445,11.370540187027524
C001,2021-03-31,8,1502.46,36,0.2222222222222222,22.851326219454563
C001,2021-04-01,8,709.62,36,0.2222222222222222,17.253578569219236
C001,2021-04-02,7,381.76,36,0.19444444444444445,28.705664703328672
C001,2021-04-03,7,856.75,36,0.19444444444444445,15.724915058873027
C001,2021-04-04,5,1029.84,36,0.1388888888888889,10.542038638531759
C001,2021-04-05,3,277.23,36,0.08333333333333333,17.085611702242204
C001,2021-04-06,6,807.19,36,0.16666666666666666,5.405086259736374
C001,2021-04-07,13,2766.36,36,0.3611111111111111,19.915009850874707
C001,2021-04-08,7,1209.44,36,0.19444444444444445,15.094217966666832
C001,2021-04-09,6,1084.53,36,0.16666666666666666,20.368188047629264
C001,2021-04-10,6,314.29,36,0.16666666666666666,17.885249088380167
C001,2021-04-11,11,1116.63,36,0.3055555555555556,27.52780895009628
C001,2021-04-12,4,1315.07,36,0.1111111111111111,10.297870505265836
C001,2021-04-13,8,1050.11,36,0.2222222222222222,25.869885218145516
C001,2021-04-14,6,330.65999999999997,36,0.16666666666666666,7.317517592842362
C001,2021-04-15,6,343.15,36,0.16666666666666666,9.455011177846487
C001,2021-04-16,5,989.8499999999999,36,0.1388888888888889,7.723390435241068
C001,2021-04-17,6,392.44,36,0.16666666666666666,19.252251781283267
C001,2021-04-18,5,1204.87,36,0.1388888888888889,17.216448383993917
C001,2021-04-19,3,159.01,36,0.08333333333333333,5.0
C001,2021-04-20,8,590.55,36,0.2222222222222222,19.183142094929618
C001,2021-04-21,6,598.9100000000001,36,0.16666666666666666,28.215102084965814
C001,2021-04-22,7,827.75,36,0.19444444444444445,13.561974125790126
C001,2021-04-23,3,851.01,36,0.08333333333333333,12.692727972726425
C001,2021-04-24,8,1485.53,36,0.2222222222222222,10.933834119845228
C001,2021-04-25,8,1331.66,36,0.2222222222222222,19.326665239786163
C001,2021-04-26,3,238.47,36,0.08333333333333333,17.049323193128537
C001,2021-04-27,3,1059.74,36,0.08333333333333333,7.964637621690411
C001,2021-04-28,7,1526.1,36,0.19444444444444445,22.149140307595257
C001,2021-04-29,5,1270.72,36,0.1388888888888889,20.65376609508981
C001,2021-04-30,4,1176.13,36,0.1111111111111111,14.795563421606456
C001,2021-05-01,15,2108.2599999999998,36,0.4166666666666667,31.730627179755764
C001,2021-05-02,7,514.21,36,0.19444444444444445,13.957482089609874
C001,2021-05-03,5,710.95,36,0.1388888888888889,15.761992002582142
C001,2021-05-04,9,2505.07,36,0.25,20.702480465430465
C001,2021-05-05,11,1719.1299999999999,36,0.3055555555555556,14.277089573050578
C001,2021-05-06,5,498.48,36,0.1388888888888889,30.780771484255382
C001,2021-05-07,7,1334.49,36,0.19444444444444445,23.538231789104213
C001,2021-05-08,8,1330.78,36,0.2222222222222222,16.261603121803034
C001,2021-05-09,5,560.68,36,0.1388888888888889,15.792336341377181
C001,2021-05-10,4,402.11,36,0.1111111111111111,21.395468507376577
C001,2021-05-11,5,259.05,36,0.1388888888888889,5.0
C001,2021-05-12,7,428.43,36,0.19444444444444445,16.140744082168677
C001,2021-05-13,4,217.99,36,0.1111111111111111,6.933792778663735
C001,2021-05-14,6,766.7099999999999,36,0.16666666666666666,23.49794047367013
C001,2021-05-15,9,1691.19,36,0.25,19.12847697747024
C001,2021-05-16,8,1253.22,36,0.2222222222222222,15.2674274729091
C001,2021-05-17,5,333.95000000000005,36,0.1388888888888889,13.508971701878455
C001,2021-05-18,14,1919.35,36,0.3888888888888889,31.037038234627403
C001,2021-05-19,7,1130.92,36,0.19444444444444445,21.93982167242562
C001,2021-05-20,5,244.61,36,0.1388888888888889,12.950997394516149
C001,2021-05-21,6,1364.59,36,0.16666666666666666,18.413105909984214
C001,2021-05-22,9,497.96,36,0.25,19.25418384625571
C001,2021-05-23,9,703.6800000000001,36,0.25,13.310067357725131
C001,2021-05-24,5,473.30999999999995,36,0.1388888888888889,12.229105941564667
C001,2021-05-25,2,203.99,36,0.05555555555555555,14.91874355814793
C001,2021-05-26,3,295.0,36,0.08333333333333333,17.70337668409835
C001,2021-05-27,4,278.53999999999996,36,0.1111111111111111,18.44500792016205
C001,2021-05-28,5,229.22,36,0.1388888888888889,18.496225533595716
C001,2021-05-29,8,1469.46,36,0.2222222222222222,13.23539685393654
C001,2021-05-30,8,666.88,36,0.2222222222222222,18.86100920689676
C001,2021-05-31,7,414.9,36,0.19444444444444445,22.023344408990813
C001,2021-06-01,6,505.23,36,0.16666666666666666,13.80119862971054
C001,2021-06-02,4,369.74,36,0.1111111111111111,15.811507305970192
C001,2021-06-03,3,427.79,36,0.08333333333333333,16.336913141724636
C001,2021-06-04,11,1460.46,36,0.3055555555555556,18.83070411055518
C001,2021-06-05,9,1803.49,36,0.25,36.346114198556876
C001,2021-06-06,4,889.24,36,0.1111111111111111,14.356114424813605
C001,2021-06-07,4,437.09,36,0.1111111111111111,11.699303344755474
C001,2021-06-08,7,366.75,36,0.19444444444444445,5.0
C001,2021-06-09,4,213.09,36,0.1111111111111111,8.446341526641817
C001,2021-06-10,5,771.9499999999999,36,0.1388888888888889,14.136183305922529
C001,2021-06-11,9,536.61,36,0.25,17.780208927684622
C001,2021-06-12,5,255.73999999999998,36,0.1388888888888889,6.465948037004367
C001,2021-06-13,2,97.12,36,0.05555555555555555,15.047209541185723
C001,2021-06-14,4,926.8399999999999,36,0.1111111111111111,21.276480597129463
C001,2021-06-15,6,710.4200000000001,36,0.16666666666666666,22.62809061915517
C001,2021-06-16,2,100.12,36,0.05555555555555555,12.136581948158073
C001,2021-06-17,6,404.54999999999995,36,0.16666666666666666,10.342850945651946
C001,2021-06-18,3,266.67,36,0.08333333333333333,7.824368518575462
C001,2021-06-19,9,2355.65,36,0.25,11.279443416901955
C001,2021-06-20,4,349.71,36,0.1111111111111111,11.371223932363343
C001,2021-06-21,2,145.25,36,0.05555555555555555,10.986345672832577
C001,2021-06-22,9,1041.33,36,0.25,7.699948287676337
C001,2021-06-23,10,1114.28,36,0.2777777777777778,22.443359307473933
C001,2021-06-24,5,944.8199999999999,36,0.1388888888888889,18.55936690359825
C001,2021-06-25,5,596.32,36,0.1388888888888889,8.016899601722045
C001,2021-06-26,10,1313.49,36,0.2777777777777778,22.133324859071507
C001,2021-06-27,10,984.57,36,0.2777777777777778,9.114163993066343
C001,2021-06-28,6,414.53999999999996,36,0.16666666666666666,22.702040002138002
C001,2021-06-29,2,357.49,36,0.05555555555555555,6.729069725287203
C001,2021-06-30,7,705.11,36,0.19444444444444445,15.26425355754021
C001,2021-07-01,3,507.37,36,0.08333333333333333,16.09262269101019
C001,2021-07-02,4,438.12,36,0.1111111111111111,16.68430498058639
C001,2021-07-03,13,1317.77,36,0.3611111111111111,32.6744905994968
C001,2021-07-04,7,552.4300000000001,36,0.19444444444444445,16.650986282640872
C001,2021-07-05,9,1293.98,36,0.25,15.172259500512949
C001,2021-07-06,7,1669.92,36,0.19444444444444445,16.61988958416442
C001,2021-07-07,9,2030.68,36,0.25,15.681543527539729
C001,2021-07-08,4,909.9399999999998,36,0.1111111111111111,5.0
C001,2021-07-09,6,533.79,36,0.16666666666666666,19.506488341742575
C001,2021-07-10,13,2467.32,36,0.3611111111111111,30.63641676428461
C001,2021-07-11,2,277.26,36,0.05555555555555555,15.590600696385808
C001,2021-07-12,3,333.25,36,0.08333333333333333,20.38163118584798
C001,2021-07-13,10,680.26,36,0.2777777777777778,18.779971950230518
C001,2021-07-14,7,841.6500000000001,36,0.19444444444444445,16.745106380126003
C001,2021-07-15,9,655.79,36,0.25,17.259696055105017
C001,2021-07-16,10,722.12,36,0.2777777777777778,13.733643246379888
C001,2021-07-17,3,184.32,36,0.08333333333333333,17.43521600773997
C001,2021-07-18,7,473.28,36,0.19444444444444445,16.889364085333646
C001,2021-07-19,2,88.63,36,0.05555555555555555,17.728822729541672
C001,2021-07-20,2,152.89000000000001,36,0.05555555555555555,12.296396369059238
C001,2021-07-21,8,1154.75,36,0.2222222222222222,17.051624662662313
C001,2021-07-22,4,364.90999999999997,36,0.1111111111111111,14.092809263081339
C001,2021-07-23,5,600.33,36,0.1388888888888889,6.2362886958309804
C001,2021-07-24,8,495.32,36,0.2222222222222222,11.55410805604504
C001,2021-07-25,4,921.06,36,0.1111111111111111,10.362989162695948
C001,2021-07-26,7,481.0,36,0.19444444444444445,19.37956004333512
C001,2021-07-27,7,875.02,36,0.19444444444444445,13.90806517818325
C001,2021-07-28,5,444.48,36,0.1388888888888889,18.500466281100397
C001,2021-07-29,6,635.71,36,0.16666666666666666,19.194732626659665
C001,2021-07-30,4,1042.02,36,0.1111111111111111,27.050402278808036
C001,2021-07-31,9,1485.84,36,0.25,16.60586943392253
C001,2021-08-01,10,1621.26,36,0.2777777777777778,13.720440885055137
C001,2021-08-02,8,546.17,36,0.2222222222222222,11.770515697476403
C001,2021-08-03,5,1008.29,36,0.1388888888888889,25.22969168461485
C001,2021-08-04,5,664.99,36,0.1388888888888889,13.909897531984408
C001,2021-08-05,6,566.96,36,0.16666666666666666,22.693137985108685
C001,2021-08-06,5,486.82000000000005,36,0.1388888888888889,16.054945130808363
C001,2021-08-07,4,254.89,36,0.1111111111111111,14.227669809243972
C001,2021-08-08,6,390.58000000000004,36,0.16666666666666666,10.821649172229593
C001,2021-08-09,6,563.45,36,0.16666666666666666,10.563064599016737
C001,2021-08-10,8,1021.69,36,0.2222222222222222,14.998376400964597
C001,2021-08-11,5,758.15,36,0.1388888888888889,18.269857707687592
C001,2021-08-12,4,298.90999999999997,36,0.1111111111111111,9.124511526493272
C001,2021-08-13,7,604.05,36,0.19444444444444445,5.0
C001,2021-08-14,11,1013.69,36,0.3055555555555556,27.90017522180048
C001,2021-08-15,8,1648.6100000000001,36,0.2222222222222222,24.187048002380518
C001,2021-08-16,3,542.99,36,0.08333333333333333,8.087309121235528
C001,2021-08-17,4,479.48,36,0.1111111111111111,14.523976987051674
C001,2021-08-18,8,2174.83,36,0.2222222222222222,27.326624486660485
C001,2021-08-19,2,137.56,36,0.05555555555555555,12.665077879155568
C001,2021-08-20,4,953.78,36,0.1111111111111111,18.178864227481675
C001,2021-08-21,10,1307.54,36,0.2777777777777778,8.31059033049342
C001,2021-08-22,5,345.96000000000004,36,0.1388888888888889,18.412300198356185
C001,2021-08-23,7,2015.1,36,0.19444444444444445,23.33953773538994
C001,2021-08-24,4,592.35,36,0.1111111111111111,6.880835483809561
C001,2021-08-25,6,1432.39,36,0.16666666666666666,10.920000268281417
C001,2021-08-26,5,353.88,36,0.1388888888888889,20.19810525593806
C001,2021-08-27,5,315.8,36,0.1388888888888889,13.056030033978825
C001,2021-08-28,9,1402.36,36,0.25,25.31999587090651
C001,2021-08-29,6,908.96,36,0.16666666666666666,10.377373968656038
C001,2021-08-30,6,708.5600000000001,36,0.16666666666666666,14.655861368853426
C001,2021-08-31,3,210.17000000000002,36,0.08333333333333333,8.074463054508795
C001,2021-09-01,9,2708.75,36,0.25,17.05119125471981
C001,2021-09-02,8,666.47,36,0.2222222222222222,23.031905555569434
C001,2021-09-03,4,958.0600000000001,36,0.1111111111111111,8.304954177499695
C001,2021-09-04,5,334.79,36,0.1388888888888889,11.338649365195856
C001,2021-09-05,10,2200.25,36,0.2777777777777778,13.63364588727537
C001,2021-09-06,2,71.92,36,0.05555555555555555,6.829240737364968
C001,2021-09-07,7,479.96,36,0.19444444444444445,15.963501964085424
C001,2021-09-08,6,414.54,36,0.16666666666666666,9.338286415965388
C001,2021-09-09,3,449.39,36,0.08333333333333333,17.682511119710767
C001,2021-09-10,10,970.15,36,0.2777777777777778,19.876041687554007
C001,2021-09-11,7,1506.59,36,0.19444444444444445,12.336746196025391
C001,2021-09-12,5,390.73,36,0.1388888888888889,10.75904740650449
C001,2021-09-13,5,950.94,36,0.1388888888888889,20.562953370365737
C001,2021-09-14,4,293.5,36,0.1111111111111111,14.989190405062764
C001,2021-09-15,5,391.02,36,0.1388888888888889,11.069451955967615
C001,2021-09-16,5,725.6700000000001,36,0.1388888888888889,11.918561383415097
C001,2021-09-17,6,835.69,36,0.16666666666666666,17.832108855386885
C001,2021-09-18,6,437.93,36,0.16666666666666666,14.737397238162616
C001,2021-09-19,3,228.76,36,0.08333333333333333,23.865105082975596
C001,2021-09-20,6,1114.13,36,0.16666666666666666,10.562248869681438
C001,2021-09-21,2,249.32999999999998,36,0.05555555555555555,13.68748022723041
C001,2021-09-22,6,579.25,36,0.16666666666666666,25.70285329793765
C001,2021-09-23,3,260.61,36,0.08333333333333333,21.546351814424256
C001,2021-09-24,5,660.6,36,0.1388888888888889,15.304367155858209
C001,2021-09-25,9,569.79,36,0.25,16.34060605359271
C001,2021-09-26,9,951.48,36,0.25,17.56201417892693
C001,2021-09-27,4,879.79,36,0.1111111111111111,17.20395109663724
C001,2021-09-28,4,225.6,36,0.1111111111111111,11.607360294494555
C001,2021-09-29,5,594.72,36,0.1388888888888889,18.578113922978794
C001,2021-09-30,4,429.92,36,0.1111111111111111,26.23730451097476
C001,2021-10-01,5,295.98,36,0.1388888888888889,12.580858574824045
C001,2021-10-02,8,2228.45,36,0.2222222222222222,15.43676294276902
C001,2021-10-03,10,820.0699999999999,36,0.2777777777777778,15.250233070528283
C001,2021-10-04,1,47.82,36,0.027777777777777776,13.543640651446127
C001,2021-10-05,5,925.2,36,0.1388888888888889,13.975037770216105
C001,2021-10-06,9,1837.15,36,0.25,17.707292883232007
C001,2021-10-07,5,306.6,36,0.1388888888888889,17.138686823603962
C001,2021-10-08,5,875.3100000000001,36,0.1388888888888889,7.319895575484929
C001,2021-10-09,4,305.15999999999997,36,0.1111111111111111,15.604762167864127
C001,2021-10-10,6,356.66999999999996,36,0.16666666666666666,13.885022115125501
C001,2021-10-11,3,137.79,36,0.08333333333333333,15.603680848877199
C001,2021-10-12,4,268.58,36,0.1111111111111111,8.81706528374217
C001,2021-10-13,5,1217.2,36,0.1388888888888889,19.847623075103645
C001,2021-10-14,9,610.14,36,0.25,12.563474795352052
C001,2021-10-15,6,1062.83,36,0.16666666666666666,13.782675808288198
C001,2021-10-16,10,1671.98,36,0.2777777777777778,22.020408537073575
C001,2021-10-17,12,2402.52,36,0.3333333333333333,20.013533443908056
C001,2021-10-18,3,171.20999999999998,36,0.08333333333333333,8.59559349386022
C001,2021-10-19,8,1656.72,36,0.2222222222222222,14.304532925858
C001,2021-10-20,5,548.24,36,0.1388888888888889,18.492918008834437
C001,2021-10-21,3,886.17,36,0.08333333333333333,22.52345594133142
C001,2021-10-22,9,706.51,36,0.25,17.928348637537393
C001,2021-10-23,4,247.47,36,0.1111111111111111,16.613746178903625
C001,2021-10-24,6,765.3399999999999,36,0.16666666666666666,5.0
C001,2021-10-25,5,2022.3999999999999,36,0.1388888888888889,18.838324966879476
C001,2021-10-26,5,997.03,36,0.1388888888888889,16.550786278949708
C001,2021-10-27,6,1119.54,36,0.16666666666666666,14.827840543397741
C001,2021-10-28,3,338.13,36,0.08333333333333333,7.129562453950458
C001,2021-10-29,8,502.59000000000003,36,0.2222222222222222,5.0
C001,2021-10-30,3,376.38,36,0.08333333333333333,13.915703015962455
C001,2021-10-31,3,269.58,36,0.08333333333333333,18.679520524892684
C001,2021-11-01,4,523.9200000000001,36,0.1111111111111111,15.849708988111255
C001,2021-11-02,8,1089.96,36,0.2222222222222222,15.747898118355375
C001,2021-11-03,5,1170.89,36,0.1388888888888889,11.875500487384617
