pet_id,customer_id,pet_type,pet_breed,pet_age,pet_age_group,primary_clinic,visits_per_pet,revenue_per_pet,avg_visit_cost_pet,first_visit_date,last_visit_date,pet_lifetime_days,revenue_per_visit_pet,number_of_pets,total_customer_visits,total_customer_revenue,first_customer_visit,last_customer_visit,customer_lifetime_days
P000144,CU10641,Perro,Shih Tzu,7,Adulto,C032,21,2411.13,114.8157142857143,2020-01-30,2024-10-13,1718,114.8157142857143,4,90,12137.03,2020-01-23,2024-12-13,1786
P000145,CU15823,Perro,Boyero de Berna,3,Adulto,C040,34,3724.78,109.55235294117648,2020-02-27,2024-12-17,1755,109.55235294117648,1,34,3724.78,2020-02-27,2024-12-17,1755
P000146,CU16386,Perro,Dachshund,1,Joven,C013,70,16110.35,230.14785714285713,2020-02-18,2024-12-26,1773,230.14785714285713,3,113,22081.95,2020-01-06,2024-12-26,1816
P000147,CU14452,Perro,Beagle,5,Adulto,C046,64,7532.0199999999995,117.68781249999999,2020-01-18,2024-12-23,1801,117.68781249999999,2,93,10873.97,2020-01-18,2024-12-29,1807
P000148,CU10362,Gato,Siamés,1,Joven,C042,7,1561.3,223.04285714285714,2020-08-27,2023-10-24,1153,223.04285714285714,3,42,7578.86,2020-01-09,2024-11-12,1769
P000149,CU09079,Gato,British Shorthair,9,Senior,C006,32,4414.11,137.9409375,2020-01-05,2024-08-09,1678,137.9409375,4,100,16736.22,2020-01-05,2024-11-19,1780
P000150,CU06918,Gato,Devon Rex,7,Adulto,C032,13,1236.98,95.15230769230769,2020-05-03,2024-03-20,1417,95.15230769230769,4,70,9291.41,2020-01-04,2024-12-21,1813
P000151,CU00553,Gato,British Shorthair,5,Adulto,C020,11,1877.56,170.68727272727273,2020-06-07,2024-03-16,1378,170.68727272727273,3,57,7119.32,2020-03-18,2024-12-24,1742
P000152,CU13630,Gato,Devon Rex,6,Adulto,C007,36,3564.68,99.01888888888888,2020-02-28,2024-07-26,1610,99.01888888888888,3,77,10772.61,2020-02-13,2024-12-28,1780
P000153,CU00459,Gato,Maine Coon,9,Senior,C003,37,4109.34,111.06324324324325,2020-02-16,2024-12-31,1780,111.06324324324325,2,61,6977.59,2020-01-01,2024-12-31,1826
P000154,CU04110,Perro,Boyero de Berna,6,Adulto,C012,70,9877.27,141.10385714285715,2020-01-05,2024-12-21,1812,141.10385714285715,5,183,26477.73,2020-01-02,2024-12-21,1815
P000155,CU10327,Gato,Abisinio,4,Adulto,C046,47,4450.63,94.69425531914894,2020-02-01,2024-11-09,1743,94.69425531914894,3,123,17187.53,2020-01-06,2024-12-08,1798
P000156,CU04781,Perro,Basset Hound,6,Adulto,C032,21,3148.37,149.92238095238093,2020-07-04,2024-11-24,1604,149.92238095238093,3,90,12114.49,2020-01-16,2024-12-28,1808
P000157,CU16691,Perro,Bulldog,2,Joven,C032,20,2420.5,121.025,2020-05-18,2024-12-03,1660,121.025,2,48,7536.41,2020-02-27,2024-12-03,1741
P000158,CU02921,Perro,Husky Siberiano,7,Adulto,C035,32,5998.65,187.4578125,2020-03-24,2024-11-09,1691,187.4578125,3,84,10972.34,2020-02-11,2024-11-20,1744
P000159,CU12733,Perro,Chihuahua,4,Adulto,C030,34,5098.37,149.9520588235294,2020-01-14,2024-12-28,1810,149.9520588235294,1,34,5098.37,2020-01-14,2024-12-28,1810
P000160,CU14037,Gato,Oriental de Pelo Corto,0,Joven,C024,46,5013.1900000000005,108.98239130434784,2020-02-04,2024-11-17,1748,108.98239130434784,3,81,9598.58,2020-02-04,2024-11-20,1751
P000161,CU08596,Gato,Birmano,0,Joven,C034,18,1883.3899999999999,104.63277777777778,2020-05-28,2024-12-22,1669,104.63277777777778,3,79,10531.55,2020-01-03,2024-12-22,1815
P000162,CU12004,Gato,Siamés,11,Senior,C036,25,2292.7,91.708,2020-02-25,2024-12-02,1742,91.708,3,54,5515.78,2020-02-22,2024-12-02,1745
P000163,CU12583,Perro,Pomerania,2,Joven,C003,37,5550.63,150.01702702702704,2020-03-02,2024-10-15,1688,150.01702702702704,1,37,5550.63,2020-03-02,2024-10-15,1688
P000164,CU15597,Perro,Boston Terrier,0,Joven,C015,27,6820.43,252.60851851851854,2020-04-26,2024-03-01,1405,252.60851851851854,4,174,30372.66,2020-01-08,2024-12-29,1817
P000165,CU12766,Perro,Doberman,5,Adulto,C037,22,3233.35,146.97045454545454,2020-04-19,2024-09-14,1609,146.97045454545454,3,84,10791.11,2020-01-09,2024-12-25,1812
P000166,CU12198,Perro,Boyero de Berna,0,Joven,C047,37,5510.15,148.92297297297296,2020-04-04,2024-11-27,1698,148.92297297297296,4,80,10897.02,2020-02-22,2024-12-12,1755
P000167,CU00014,Perro,Akita,2,Joven,C017,28,4302.7,153.66785714285714,2020-01-12,2024-12-19,1803,153.66785714285714,4,134,26160.54,2020-01-09,2024-12-28,1815
P000168,CU02114,Gato,Ragdoll,5,Adulto,C001,16,1917.3400000000001,119.83375000000001,2020-11-13,2024-08-27,1383,119.83375000000001,1,16,1917.3400000000001,2020-11-13,2024-08-27,1383
P000169,CU12589,Perro,Gran Danés,4,Adulto,C016,21,5233.53,249.21571428571428,2020-01-07,2024-10-23,1751,249.21571428571428,1,21,5233.53,2020-01-07,2024-10-23,1751
P000170,CU05725,Perro,Dachshund,7,Adulto,C001,30,6174.16,205.80533333333332,2020-01-05,2024-10-11,1741,205.80533333333332,2,58,10932.46,2020-01-05,2024-10-17,1747
P000171,CU06277,Perro,Gran Danés,1,Joven,C043,35,5427.4400000000005,155.0697142857143,2020-04-26,2024-11-24,1673,155.0697142857143,3,64,8692.35,2020-01-08,2024-12-15,1803
P000172,CU06117,Perro,Pastor Australiano,0,Joven,C049,27,3209.79,118.88111111111111,2020-05-14,2024-11-03,1634,118.88111111111111,2,41,4637.33,2020-05-14,2024-12-25,1686
P000173,CU09848,Gato,Birmano,5,Adulto,C020,27,2443.47,90.49888888888889,2020-06-21,2024-12-07,1630,90.49888888888889,2,68,7773.9400000000005,2020-01-03,2024-12-24,1817
P000174,CU16002,Perro,Caniche,8,Adulto,C020,26,3481.69,133.91115384615384,2020-06-06,2024-11-14,1622,133.91115384615384,2,54,8341.4,2020-01-08,2024-12-17,1805
P000175,CU00282,Perro,Basset Hound,3,Adulto,C005,57,6749.7699999999995,118.41701754385964,2020-03-10,2024-11-24,1720,118.41701754385964,5,185,30074.51,2020-01-06,2024-12-13,1803
P000176,CU09201,Perro,Doberman,3,Adulto,C042,20,3467.7599999999998,173.38799999999998,2020-03-01,2024-11-27,1732,173.38799999999998,2,36,5481.36,2020-02-09,2024-11-27,1753
P000177,CU08468,Exótico,Tortuga,0,Joven,C043,19,3723.28,195.9621052631579,2020-01-12,2023-11-08,1396,195.9621052631579,2,69,10688.51,2020-01-11,2024-11-04,1759
P000178,CU03250,Perro,Bulldog,6,Adulto,C020,24,2920.09,121.67041666666667,2020-02-06,2024-11-30,1759,121.67041666666667,2,39,3965.88,2020-01-21,2024-11-30,1775
P000179,CU06295,Perro,Border Collie,2,Joven,C021,27,4988.27,184.75074074074075,2020-01-16,2024-09-17,1706,184.75074074074075,3,59,9448.02,2020-01-16,2024-12-17,1797
P000180,CU09207,Gato,Bengalí,6,Adulto,C005,50,6745.2,134.904,2020-01-07,2024-12-27,1816,134.904,2,69,9809.4,2020-01-07,2024-12-27,1816
P000181,CU12374,Perro,Labrador Retriever,4,Adulto,C017,34,5060.0,148.8235294117647,2020-05-10,2024-11-30,1665,148.8235294117647,4,127,21756.17,2020-02-21,2024-11-30,1744
P000182,CU03720,Gato,Gato Doméstico de Pelo Corto,11,Senior,C012,55,7669.74,139.4498181818182,2020-02-03,2024-11-26,1758,139.4498181818182,3,117,16015.779999999999,2020-01-29,2024-11-26,1763
P000183,CU17371,Exótico,Hurón,1,Joven,C016,12,2117.29,176.44083333333333,2020-02-25,2024-08-31,1649,176.44083333333333,2,36,5118.32,2020-02-25,2024-11-10,1720
P000184,CU13966,Perro,Caniche,7,Adulto,C041,33,4016.23,121.7039393939394,2020-01-16,2024-12-31,1811,121.7039393939394,4,177,26538.36,2020-01-02,2024-12-31,1825
P000185,CU11866,Perro,Pastor Alemán,4,Adulto,C048,16,2621.6800000000003,163.85500000000002,2020-01-31,2024-12-22,1787,163.85500000000002,4,129,17968.120000000003,2020-01-11,2024-12-22,1807
P000186,CU06925,Gato,Oriental de Pelo Corto,5,Adulto,C031,19,2653.78,139.67263157894737,2020-02-12,2024-04-19,1528,139.67263157894737,1,19,2653.78,2020-02-12,2024-04-19,1528
P000187,CU00489,Perro,Pastor Alemán,0,Joven,C038,48,11659.64,242.90916666666666,2020-02-12,2024-12-26,1779,242.90916666666666,3,124,24311.17,2020-01-27,2024-12-26,1795
P000188,CU04115,Gato,Siamés,2,Joven,C013,46,4266.4400000000005,92.74869565217392,2020-03-04,2024-11-27,1729,92.74869565217392,1,46,4266.4400000000005,2020-03-04,2024-11-27,1729
P000189,CU01001,Perro,Border Collie,4,Adulto,C007,43,7164.45,166.61511627906975,2020-01-20,2024-11-13,1759,166.61511627906975,1,43,7164.45,2020-01-20,2024-11-13,1759
P000190,CU03727,Gato,Scottish Fold,5,Adulto,C007,24,2288.87,95.36958333333332,2020-03-10,2024-11-29,1725,95.36958333333332,1,24,2288.87,2020-03-10,2024-11-29,1725
P000191,CU02191,Gato,Birmano,11,Senior,C032,15,1047.05,69.80333333333333,2020-02-16,2024-09-04,1662,69.80333333333333,2,40,4492.93,2020-02-16,2024-09-10,1668
P000192,CU14438,Perro,Golden Retriever,8,Adulto,C008,30,5104.17,170.139,2020-01-23,2024-11-20,1763,170.139,3,84,14970.74,2020-01-23,2024-11-20,1763
P000193,CU02990,Perro,Boston Terrier,5,Adulto,C006,44,7128.61,162.01386363636362,2020-01-16,2024-12-13,1793,162.01386363636362,3,77,11289.42,2020-01-07,2024-12-13,1802
P000194,CU01178,Perro,Caniche,8,Adulto,C034,24,5944.87,247.70291666666665,2020-07-15,2024-11-05,1574,247.70291666666665,3,84,14313.8,2020-01-01,2024-12-14,1809
P000195,CU11557,Perro,Bulldog Francés,9,Senior,C006,50,7837.54,156.7508,2020-02-03,2024-12-07,1769,156.7508,2,70,9552.49,2020-02-03,2024-12-28,1790
P000196,CU16174,Gato,Azul Ruso,6,Adulto,C043,13,833.76,64.13538461538461,2020-09-25,2024-11-10,1507,64.13538461538461,2,39,3264.7,2020-01-06,2024-12-15,1805
P000197,CU00407,Perro,Cocker Spaniel,7,Adulto,C025,20,2836.16,141.808,2020-01-17,2024-12-30,1809,141.808,2,42,5891.879999999999,2020-01-17,2024-12-30,1809
P000198,CU08907,Perro,Bulldog Francés,5,Adulto,C021,15,2529.46,168.63066666666666,2020-07-17,2024-11-29,1596,168.63066666666666,5,107,16966.33,2020-01-17,2024-11-29,1778
P000199,CU16525,Perro,Pastor Alemán,6,Adulto,C046,70,11655.27,166.50385714285716,2020-01-22,2024-12-23,1797,166.50385714285716,5,186,25249.73,2020-01-06,2024-12-31,1821
P000200,CU03611,Exótico,Gecko,1,Joven,C035,20,2245.61,112.2805,2020-08-11,2024-09-27,1508,112.2805,2,31,3448.9,2020-08-11,2024-11-27,1569
P000201,CU16490,Gato,Siamés,5,Adulto,C026,18,2164.35,120.24166666666666,2020-11-06,2024-04-21,1262,120.24166666666666,4,73,9753.2,2020-01-23,2024-12-20,1793
P000202,CU01287,Gato,Scottish Fold,4,Adulto,C039,19,3357.5200000000004,176.71157894736845,2020-03-11,2024-11-22,1717,176.71157894736845,4,93,10476.26,2020-02-12,2024-11-27,1750
P000203,CU07053,Perro,San Bernardo,3,Adulto,C036,21,2476.76,117.9409523809524,2020-05-25,2024-09-21,1580,117.9409523809524,1,21,2476.76,2020-05-25,2024-09-21,1580
P000204,CU09668,Perro,Boyero de Berna,6,Adulto,C001,25,3501.08,140.04319999999998,2020-01-14,2024-11-19,1771,140.04319999999998,4,93,14688.11,2020-01-06,2024-12-24,1814
P000205,CU05496,Perro,Chihuahua,5,Adulto,C021,19,4580.58,241.08315789473684,2020-05-07,2024-11-16,1654,241.08315789473684,4,72,11993.41,2020-02-16,2024-12-09,1758
P000206,CU09436,Perro,Dachshund,6,Adulto,C015,28,4383.78,156.5635714285714,2020-01-03,2024-08-21,1692,156.5635714285714,4,140,21366.12,2020-01-03,2024-12-28,1821
P000207,CU16394,Perro,Akita,1,Joven,C037,24,4102.74,170.9475,2020-04-29,2024-12-02,1678,170.9475,1,24,4102.74,2020-04-29,2024-12-02,1678
P000208,CU12338,Gato,Maine Coon,2,Joven,C039,40,5671.02,141.77550000000002,2020-01-06,2024-12-27,1817,141.77550000000002,1,40,5671.02,2020-01-06,2024-12-27,1817
P000209,CU03274,Gato,Persa,2,Joven,C050,19,3140.79,165.30473684210526,2020-02-21,2024-10-28,1711,165.30473684210526,2,34,5180.71,2020-02-21,2024-11-21,1735
P000210,CU16867,Gato,Gato Doméstico de Pelo Corto,11,Senior,C021,16,1892.8799999999999,118.30499999999999,2020-02-02,2024-10-02,1704,118.30499999999999,1,16,1892.8799999999999,2020-02-02,2024-10-02,1704
P000211,CU16337,Perro,Caniche,8,Adulto,C032,26,3547.8900000000003,136.4573076923077,2020-02-18,2024-12-01,1748,136.4573076923077,4,139,20538.42,2020-01-24,2024-12-24,1796
P000212,CU09161,Perro,Akita,9,Senior,C025,24,4292.21,178.84208333333333,2020-04-14,2024-12-22,1713,178.84208333333333,2,86,12693.86,2020-01-24,2024-12-23,1795
P000213,CU00770,Perro,Beagle,2,Joven,C039,39,6312.69,161.86384615384614,2020-01-15,2024-11-09,1760,161.86384615384614,1,39,6312.69,2020-01-15,2024-11-09,1760
P000214,CU11544,Perro,Pomerania,9,Senior,C004,45,4950.81,110.01800000000001,2020-04-01,2024-12-18,1722,110.01800000000001,4,191,26925.36,2020-01-02,2024-12-23,1817
P000215,CU17626,Perro,Beagle,2,Joven,C037,25,5127.99,205.1196,2020-05-06,2024-12-11,1680,205.1196,5,121,17339.57,2020-01-17,2024-12-12,1791
P000216,CU12641,Perro,Dachshund,7,Adulto,C008,28,5989.57,213.91321428571428,2020-02-01,2024-12-28,1792,213.91321428571428,3,56,12132.579999999998,2020-02-01,2024-12-28,1792
P000217,CU10107,Perro,Beagle,5,Adulto,C002,32,6409.8099999999995,200.30656249999998,2020-04-06,2024-12-12,1711,200.30656249999998,3,95,19140.16,2020-01-24,2024-12-19,1791
P000218,CU05052,Gato,Azul Ruso,2,Joven,C032,16,1543.32,96.4575,2020-04-01,2024-09-10,1623,96.4575,3,66,8775.52,2020-01-15,2024-12-31,1812
P000219,CU14485,Perro,Rottweiler,6,Adulto,C003,35,6396.06,182.74457142857145,2020-07-16,2024-12-25,1623,182.74457142857145,4,135,21847.510000000002,2020-01-25,2024-12-29,1800
P000220,CU08534,Gato,Sphynx,11,Senior,C044,29,3133.2799999999997,108.04413793103447,2020-04-01,2024-11-02,1676,108.04413793103447,2,91,11411.619999999999,2020-01-20,2024-12-14,1790
P000221,CU09687,Perro,Rottweiler,2,Joven,C005,87,12670.210000000001,145.63459770114943,2020-01-04,2024-12-26,1818,145.63459770114943,2,147,19448.350000000002,2020-01-04,2024-12-26,1818
P000222,CU10061,Gato,Devon Rex,5,Adulto,C016,21,2542.57,121.07476190476191,2020-01-15,2024-11-05,1756,121.07476190476191,3,103,16812.64,2020-01-11,2024-12-30,1815
P000223,CU02666,Perro,Akita,0,Joven,C023,19,3361.21,176.90578947368422,2020-04-14,2024-12-06,1697,176.90578947368422,2,37,6801.92,2020-02-20,2024-12-06,1751
P000224,CU04444,Exótico,Cacatúa Ninfa,3,Adulto,C005,31,3608.9,116.41612903225807,2020-03-10,2024-12-15,1741,116.41612903225807,2,51,4826.530000000001,2020-03-10,2024-12-15,1741
P000225,CU08556,Perro,Boston Terrier,4,Adulto,C008,30,6194.58,206.486,2020-04-08,2024-12-06,1703,206.486,1,30,6194.58,2020-04-08,2024-12-06,1703
P000226,CU04896,Perro,Cocker Spaniel,3,Adulto,C012,63,8695.46,138.0231746031746,2020-02-19,2024-12-13,1759,138.0231746031746,2,79,10888.039999999999,2020-02-14,2024-12-28,1779
P000227,CU09716,Gato,Bosque de Noruega,4,Adulto,C045,18,2071.84,115.10222222222222,2020-04-06,2024-10-27,1665,115.10222222222222,1,18,2071.84,2020-04-06,2024-10-27,1665
P000228,CU16725,Perro,Akita,3,Adulto,C009,23,3179.79,138.25173913043477,2020-02-09,2024-10-28,1723,138.25173913043477,1,23,3179.79,2020-02-09,2024-10-28,1723
P000229,CU05300,Perro,Bulldog Francés,6,Adulto,C037,16,3188.1000000000004,199.25625000000002,2020-01-19,2024-12-14,1791,199.25625000000002,2,41,5564.450000000001,2020-01-19,2024-12-14,1791
P000230,CU04108,Exótico,Chinchilla,9,Senior,C038,31,6202.6900000000005,200.0867741935484,2020-06-28,2024-12-12,1628,200.0867741935484,2,69,14846.02,2020-02-11,2024-12-12,1766
P000231,CU01827,Gato,Scottish Fold,5,Adulto,C016,16,2161.66,135.10375,2020-02-05,2024-09-14,1683,135.10375,2,30,4204.23,2020-01-18,2024-11-14,1762
P000232,CU07694,Perro,Boston Terrier,5,Adulto,C035,43,10796.57,251.08302325581394,2020-01-13,2024-11-30,1783,251.08302325581394,2,95,16860.79,2020-01-13,2024-12-26,1809
P000233,CU06722,Perro,Golden Retriever,5,Adulto,C010,10,1753.63,175.363,2020-09-06,2023-11-12,1162,175.363,4,59,9908.71,2020-01-14,2024-12-25,1807
P000234,CU05657,Perro,Boyero de Berna,4,Adulto,C033,55,8683.37,157.87945454545456,2020-01-08,2024-12-23,1811,157.87945454545456,3,152,21992.14,2020-01-08,2024-12-23,1811
P000235,CU08287,Perro,Shih Tzu,5,Adulto,C006,35,7555.47,215.87057142857142,2020-04-18,2024-11-02,1659,215.87057142857142,1,35,7555.47,2020-04-18,2024-11-02,1659
P000236,CU17433,Gato,Siamés,4,Adulto,C008,8,1845.48,230.685,2020-04-07,2024-12-16,1714,230.685,1,8,1845.48,2020-04-07,2024-12-16,1714
P000237,CU02965,Perro,Akita,4,Adulto,C012,52,8260.89,158.86326923076922,2020-01-31,2024-10-23,1727,158.86326923076922,1,52,8260.89,2020-01-31,2024-10-23,1727
P000238,CU07968,Perro,Border Collie,4,Adulto,C031,42,7224.35,172.00833333333335,2020-01-19,2024-12-26,1803,172.00833333333335,1,42,7224.35,2020-01-19,2024-12-26,1803
P000239,CU00846,Gato,Oriental de Pelo Corto,5,Adulto,C029,13,3482.94,267.91846153846154,2020-07-12,2024-12-12,1614,267.91846153846154,2,39,6797.89,2020-02-14,2024-12-12,1763
P000240,CU12331,Gato,Birmano,2,Joven,C023,13,1487.12,114.39384615384614,2020-11-21,2024-04-07,1233,114.39384615384614,1,13,1487.12,2020-11-21,2024-04-07,1233
P000241,CU06611,Perro,Caniche,4,Adulto,C002,26,3070.04,118.07846153846154,2020-01-25,2024-10-18,1728,118.07846153846154,2,55,5751.93,2020-01-13,2024-10-23,1745
P000242,CU03851,Gato,Devon Rex,9,Senior,C015,22,2703.22,122.87363636363635,2020-06-13,2024-06-25,1473,122.87363636363635,1,22,2703.22,2020-06-13,2024-06-25,1473
P000243,CU05079,Perro,Golden Retriever,2,Joven,C016,26,7418.44,285.32461538461536,2020-01-20,2024-11-09,1755,285.32461538461536,4,122,20791.510000000002,2020-01-07,2024-12-18,1807
P000244,CU08801,Perro,Beagle,3,Adulto,C040,53,10421.87,196.6390566037736,2020-01-24,2024-12-02,1774,196.6390566037736,2,100,15228.350000000002,2020-01-16,2024-12-02,1782
P000245,CU10341,Gato,Maine Coon,6,Adulto,C038,16,2950.25,184.390625,2020-01-09,2024-10-25,1751,184.390625,1,16,2950.25,2020-01-09,2024-10-25,1751
P000246,CU15423,Gato,Devon Rex,1,Joven,C035,30,4420.1,147.33666666666667,2020-03-23,2024-12-23,1736,147.33666666666667,1,30,4420.1,2020-03-23,2024-12-23,1736
P000247,CU01550,Perro,Boyero de Berna,4,Adulto,C038,46,8843.34,192.24652173913043,2020-02-04,2024-11-22,1753,192.24652173913043,1,46,8843.34,2020-02-04,2024-11-22,1753
P000248,CU07759,Perro,Basset Hound,1,Joven,C039,27,4493.17,166.4137037037037,2020-03-27,2024-09-27,1645,166.4137037037037,3,88,10662.849999999999,2020-01-27,2024-11-20,1759
P000249,CU14829,Exótico,Hámster,0,Joven,C011,10,2921.65,292.165,2020-01-16,2024-08-22,1680,292.165,3,36,6009.55,2020-01-16,2024-12-29,1809
P000250,CU04799,Perro,Basset Hound,2,Joven,C026,25,3298.73,131.9492,2020-03-01,2024-09-12,1656,131.9492,1,25,3298.73,2020-03-01,2024-09-12,1656
P000251,CU10750,Perro,Bóxer,7,Adulto,C035,39,7317.15,187.61923076923077,2020-03-10,2024-04-28,1510,187.61923076923077,3,111,17871.72,2020-01-16,2024-12-09,1789
P000252,CU14057,Gato,Oriental de Pelo Corto,1,Joven,C038,33,5521.13,167.3069696969697,2020-01-01,2024-10-24,1758,167.3069696969697,2,66,10448.439999999999,2020-01-01,2024-10-24,1758
P000253,CU10637,Perro,Pastor Australiano,6,Adulto,C002,30,3645.66,121.52199999999999,2020-04-10,2024-09-15,1619,121.52199999999999,2,51,7055.9,2020-04-10,2024-09-21,1625
P000254,CU16956,Perro,Labrador Retriever,5,Adulto,C010,29,3857.32,133.01103448275862,2020-03-13,2024-11-27,1720,133.01103448275862,3,70,8841.45,2020-01-02,2024-12-20,1814
P000255,CU08907,Perro,Rottweiler,5,Adulto,C015,27,5164.7,191.28518518518518,2020-06-10,2024-11-08,1612,191.28518518518518,5,107,16966.33,2020-01-17,2024-11-29,1778
P000256,CU08081,Perro,San Bernardo,7,Adulto,C045,33,4177.9,126.6030303030303,2020-01-09,2024-09-27,1723,126.6030303030303,2,52,5913.67,2020-01-09,2024-10-04,1730
P000257,CU14917,Gato,Gato Doméstico de Pelo Corto,3,Adulto,C008,20,4237.76,211.888,2020-01-12,2024-11-14,1768,211.888,2,78,16081.95,2020-01-08,2024-11-14,1772
P000258,CU03457,Perro,San Bernardo,4,Adulto,C035,50,8124.84,162.4968,2020-04-17,2024-12-13,1701,162.4968,3,86,14064.99,2020-01-30,2024-12-17,1783
P000259,CU02712,Perro,Bóxer,2,Joven,C046,77,12783.529999999999,166.01987012987013,2020-01-01,2024-12-23,1818,166.01987012987013,3,109,17984.53,2020-01-01,2024-12-23,1818
P000260,CU15588,Perro,Chihuahua,8,Adulto,C019,40,8266.77,206.66925,2020-04-23,2024-12-23,1705,206.66925,3,88,13382.08,2020-02-25,2024-12-23,1763
P000261,CU05511,Gato,Persa,8,Adulto,C010,12,832.47,69.3725,2020-01-23,2024-11-13,1756,69.3725,1,12,832.47,2020-01-23,2024-11-13,1756
P000262,CU09766,Perro,Cocker Spaniel,7,Adulto,C028,17,2840.5899999999997,167.09352941176468,2020-02-29,2024-11-30,1736,167.09352941176468,3,70,11012.86,2020-02-21,2024-11-30,1744
P000263,CU17631,Gato,British Shorthair,0,Joven,C050,33,4470.81,135.47909090909093,2020-01-23,2024-11-17,1760,135.47909090909093,1,33,4470.81,2020-01-23,2024-11-17,1760
P000264,CU11825,Perro,Bulldog Francés,9,Senior,C014,56,7700.92,137.51642857142858,2020-01-14,2024-11-26,1778,137.51642857142858,4,138,21091.03,2020-01-13,2024-12-12,1795
P000265,CU09833,Gato,Scottish Fold,7,Adulto,C010,18,3212.48,178.4711111111111,2020-01-22,2024-09-04,1687,178.4711111111111,1,18,3212.48,2020-01-22,2024-09-04,1687
P000266,CU02197,Perro,Rottweiler,4,Adulto,C002,31,6081.54,196.17870967741936,2020-01-23,2024-08-02,1653,196.17870967741936,3,67,9937.61,2020-01-13,2024-12-01,1784
P000267,CU00781,Perro,Cocker Spaniel,6,Adulto,C011,25,3212.09,128.4836,2020-01-19,2024-11-14,1761,128.4836,1,25,3212.09,2020-01-19,2024-11-14,1761
P000268,CU16906,Perro,Rottweiler,8,Adulto,C018,51,6076.23,119.14176470588234,2020-01-27,2024-12-21,1790,119.14176470588234,2,117,15327.72,2020-01-26,2024-12-21,1791
P000269,CU12233,Perro,Shih Tzu,11,Senior,C022,26,4176.15,160.62115384615385,2020-02-24,2024-04-21,1518,160.62115384615385,4,107,15134.82,2020-01-04,2024-12-28,1820
P000270,CU12276,Perro,Boston Terrier,1,Joven,C044,39,4638.71,118.94128205128206,2020-01-25,2024-06-20,1608,118.94128205128206,4,91,13144.07,2020-01-25,2024-12-11,1782
P000271,CU00686,Perro,Boston Terrier,7,Adulto,C039,38,5494.31,144.5871052631579,2020-03-28,2024-12-04,1712,144.5871052631579,2,74,12766.62,2020-03-28,2024-12-26,1734
P000272,CU10737,Perro,Chihuahua,3,Adulto,C018,58,8577.95,147.89568965517242,2020-01-20,2024-12-22,1798,147.89568965517242,2,106,15708.6,2020-01-20,2024-12-22,1798
P000273,CU02197,Gato,Ragdoll,1,Joven,C032,19,2410.69,126.87842105263158,2020-01-13,2024-05-13,1582,126.87842105263158,3,67,9937.61,2020-01-13,2024-12-01,1784
P000274,CU10774,Perro,Border Collie,5,Adulto,C018,60,9522.71,158.71183333333332,2020-01-28,2024-11-23,1761,158.71183333333332,3,188,29442.239999999998,2020-01-05,2024-12-28,1819
P000275,CU13058,Perro,Chihuahua,1,Joven,C044,30,5424.57,180.819,2020-01-04,2024-11-14,1776,180.819,5,173,24253.559999999998,2020-01-04,2024-12-27,1819
