date,day_of_week,dow,month,year,week_of_year,is_weekend,weekly_factor,seasonal_factor,trend,temperature,rain,holiday,promotion,local_event,tourism_season,festival_week,economic_slowdown,base_orders,total_orders
2016-06-29,Wednesday,2,6,2016,26,0,1.0,1.0051636880454267,1.0154056829852791,22.135186445566347,0,0,0,0,1,0,0,153.0973381757653,199
2016-06-30,Thursday,3,6,2016,26,0,1.0,1.0017213993777376,1.015491270112975,17.514597299638037,0,0,0,0,1,0,0,152.58590042301682,194
2016-07-01,Friday,4,7,2016,26,0,1.0,0.9982786006222624,1.015576857240671,16.701252536929786,0,0,0,0,1,0,0,152.0742965805858,154
2016-07-02,Saturday,5,7,2016,26,1,1.25,0.9948363119545736,1.015662444368367,21.18923284345823,1,0,0,1,1,0,0,189.45335256491128,264
2016-07-03,Sunday,6,7,2016,26,1,1.25,0.9913955533990939,1.015748031496063,18.899389313977142,0,0,0,0,1,0,0,188.81401533732742,221
2016-07-04,Monday,0,7,2016,27,0,1.0,0.9879573445268415,1.015833618623759,21.539868708618346,0,0,0,0,1,0,0,150.54004265049318,160
2016-07-05,Tuesday,1,7,2016,27,0,1.0,0.9845227041533073,1.015919205751455,20.645848081386003,0,0,0,0,1,0,0,150.02932854715542,172
2016-07-06,Wednesday,2,7,2016,27,0,1.0,0.9810926500365601,1.016004792879151,18.836145763857388,1,0,1,0,1,0,0,149.5192252043479,161
2016-07-07,Thursday,3,7,2016,27,0,1.0,0.9776681985756611,1.016090380006847,16.343028774577842,1,0,0,0,1,0,0,149.00988771170296,135
2016-07-08,Friday,4,7,2016,27,0,1.0,0.9742503645094839,1.016175967134543,14.167976551416597,0,0,0,0,1,0,0,148.50147095799088,138
2016-07-09,Saturday,5,7,2016,27,1,1.25,0.9708401606160251,1.0162615542622389,17.202463174600194,1,0,0,0,1,0,0,184.9926619814706,209
2016-07-10,Sunday,6,7,2016,27,1,1.25,0.9674385974122968,1.016347141389935,20.941126253585253,1,0,0,0,1,0,0,184.36002242817676,209
2016-07-11,Monday,0,7,2016,28,0,1.0,0.9640466828548876,1.016432728517631,18.84461537513499,1,0,0,0,1,0,0,146.98329004088467,158
2016-07-12,Tuesday,1,7,2016,28,0,1.0,0.9606654220412848,1.016518315645327,14.296054765928274,0,0,0,0,1,0,0,146.4800995068171,187
2016-07-13,Wednesday,2,7,2016,28,0,1.0,0.9572958169120408,1.016603902773023,18.384333623155587,0,0,0,0,1,0,0,145.9785995371605,175
2016-07-14,Thursday,3,7,2016,28,0,1.0,0.9539388659538776,1.0166894899007188,18.85289543688039,0,0,0,0,1,0,0,145.4789428534677,136
2016-07-15,Friday,4,7,2016,28,0,1.0,0.950595563903813,1.016775077028415,14.87820588658725,1,0,0,0,1,0,0,144.98128165667535,157
2016-07-16,Saturday,5,7,2016,28,1,1.25,0.9472669014543985,1.0168606641561109,17.82452039055651,0,0,0,0,1,0,0,180.60720947737892,185
2016-07-17,Sunday,6,7,2016,28,1,1.25,0.9439538649601568,1.016946251283807,17.372319403345838,0,0,0,0,1,0,0,179.99068956676734,204
2016-07-18,Monday,0,7,2016,29,0,1.0,0.940657436145302,1.017031838411503,13.60396091377323,0,0,0,0,1,0,0,143.50178423974612,157
2016-07-19,Tuesday,1,7,2016,29,0,1.0,0.9373785918128347,1.0171174255391988,17.942291671686583,1,0,0,0,1,0,0,143.0136150090345,144
2016-07-20,Wednesday,2,7,2016,29,0,1.0,0.934118303555094,1.017203012666895,18.3882687568594,1,0,0,0,1,1,0,142.5281928845296,206
2016-07-21,Thursday,3,7,2016,29,0,1.0,0.9308775374658533,1.0172885997945909,19.793030602818497,0,0,0,0,1,1,0,142.0456660003312,181
2016-07-22,Friday,4,7,2016,29,0,1.0,0.9276572538540465,1.017374186922287,19.544268848807036,1,0,0,0,1,1,0,141.56618165734832,173
2016-07-23,Saturday,5,7,2016,29,1,1.25,0.924458406959207,1.017459774049983,12.089912244089081,0,0,0,0,1,1,0,176.36235784937284,219
2016-07-24,Sunday,6,7,2016,29,1,1.25,0.9212819446687067,1.0175453611776788,13.250622113689966,1,0,0,0,1,1,0,175.77115671269877,247
2016-07-25,Monday,0,7,2016,30,0,1.0,0.9181288082368758,1.017630948305375,17.45154621346977,0,1,0,0,1,1,0,140.14744346888634,209
2016-07-26,Tuesday,1,7,2016,30,0,1.0,0.9149999320060892,1.0177165354330708,17.291354453041087,0,0,0,0,1,1,0,139.68158410840985,174
2016-07-27,Wednesday,2,7,2016,30,0,1.0,0.9118962431299009,1.017802122560767,17.139955215413192,1,0,0,0,1,0,0,139.21948977192037,138
2016-07-28,Thursday,3,7,2016,30,0,1.0,0.9088186612983082,1.0178877096884629,26.99912753687957,0,0,0,0,1,0,0,138.7613018506605,140
2016-07-29,Friday,4,7,2016,30,0,1.0,0.9057680984652272,1.0179732968161588,17.00107645534086,1,0,0,0,1,0,0,138.30716060183255,145
2016-07-30,Saturday,5,7,2016,30,1,1.25,0.9027454585782619,1.018058883943855,18.543969849454896,0,0,1,0,1,0,0,172.32150638354415,226
2016-07-31,Sunday,6,7,2016,30,1,1.25,0.8997516373108448,1.0181444710715508,17.84958715602185,0,0,0,0,1,0,0,171.76446653730224,200
2016-08-01,Monday,0,8,2016,31,0,1.0,0.8967875217968295,1.0182300581992467,16.793549843758868,0,0,0,0,1,0,0,136.9704015767316,140
2016-08-02,Tuesday,1,8,2016,31,0,1.0,0.8938539903676134,1.0183156453269429,13.746891784459631,0,0,0,0,1,0,0,136.53382545438888,162
2016-08-03,Wednesday,2,8,2016,31,0,1.0,0.8909519122918699,1.0184012324546388,16.824503276073294,0,0,0,0,1,0,0,136.1019788303786,136
2016-08-04,Thursday,3,8,2016,31,0,1.0,0.8880821475179648,1.018486819582335,12.085631732285524,0,0,0,0,1,0,0,135.67499429301327,140
2016-08-05,Friday,4,8,2016,31,0,1.0,0.8852455464191351,1.0185724067100308,13.551821500736729,0,0,0,0,1,0,0,135.25300301182122,127
2016-08-06,Saturday,5,8,2016,31,1,1.25,0.8824429495415054,1.0186579938377267,12.666056833587955,0,0,0,0,1,0,0,168.54516837303677,163
2016-08-07,Sunday,6,8,2016,31,1,1.25,0.8796751873550155,1.0187435809654228,14.229381785909741,1,0,1,0,1,0,0,168.03064695983957,199
2016-08-08,Monday,0,8,2016,32,0,1.0,0.8769430800073345,1.0188291680931187,20.79112970038725,1,0,0,0,1,0,0,134.0182783003335,147
2016-08-09,Tuesday,1,8,2016,32,0,1.0,0.8742474370808331,1.0189147552208149,8.11057627626641,0,0,0,0,1,0,0,133.61754200334627,132
2016-08-10,Wednesday,2,8,2016,32,0,1.0,0.8715890573526872,1.0190003423485108,15.638233438757904,1,0,1,0,1,0,0,133.2224321744406,191
2016-08-11,Thursday,3,8,2016,32,0,1.0,0.868968728558183,1.0190859294762067,8.610288814340194,0,0,0,0,1,0,0,132.833070664271,132
2016-08-12,Friday,4,8,2016,32,0,1.0,0.8663872271572933,1.0191715166039028,11.903565760496368,0,0,1,0,1,0,0,132.4495776402223,170
2016-08-13,Saturday,5,8,2016,32,1,1.25,0.8638453181045969,1.0192571037315987,16.45911769613194,1,0,1,0,1,0,0,165.09008943813618,229
2016-08-14,Sunday,6,8,2016,32,1,1.25,0.8613437546226046,1.0193426908592949,13.260027788416616,1,0,0,0,1,0,0,164.6258363609726,182
2016-08-15,Monday,0,8,2016,33,0,1.0,0.8588832779785645,1.0194282779869908,9.710929565140308,0,0,0,0,1,0,0,131.3354851592265,139
2016-08-16,Tuesday,1,8,2016,33,0,1.0,0.8564646172648077,1.0195138651146867,10.677319735460479,1,0,0,0,1,0,0,130.97663284224222,146
2016-08-17,Wednesday,2,8,2016,33,0,1.0,0.8540884891827025,1.0195994522423828,14.743217705939152,0,0,0,0,1,0,0,130.62422336058117,135
2016-08-18,Thursday,3,8,2016,33,0,1.0,0.8517555978302809,1.0196850393700787,10.396679996362632,1,0,1,0,1,0,0,130.27836604608825,150
2016-08-19,Friday,4,8,2016,33,0,1.0,0.8494666344935984,1.0197706264977748,13.12270749342584,0,0,0,0,1,0,0,129.93916830697395,152
2016-08-20,Saturday,5,8,2016,33,1,1.25,0.8472222774418914,1.0198562136254707,12.497829391806011,0,0,0,0,1,0,0,162.00841949456913,169
2016-08-21,Sunday,6,8,2016,33,1,1.25,0.8450231917265919,1.0199418007531666,10.296358543512143,0,0,0,0,1,0,0,161.6014642214641,192
2016-08-22,Monday,0,8,2016,34,0,1.0,0.8428700289842571,1.0200273878808628,18.575333717188833,0,0,0,0,1,0,0,128.96257709818184,154
2016-08-23,Tuesday,1,8,2016,34,0,1.0,0.840763427243477,1.0201129750085587,13.93992842912788,0,0,0,0,1,0,0,128.65105215656027,144
2016-08-24,Wednesday,2,8,2016,34,0,1.0,0.838704010735811,1.0201985621362546,5.8597727768177315,1,0,0,0,1,0,0,128.34669387158763,156
2016-08-25,Thursday,3,8,2016,34,0,1.0,0.8366923897108168,1.0202841492639507,12.393982429849126,0,0,0,0,1,0,0,128.0495974547584,133
2016-08-26,Friday,4,8,2016,34,0,1.0,0.834729160255218,1.0203697363916466,9.751098618455742,0,0,0,0,1,0,0,127.7598559812056,152
2016-08-27,Saturday,5,8,2016,34,1,1.25,0.8328149041162727,1.0204553235193428,14.198045210202308,0,0,1,0,1,0,0,159.34695045219402,213
2016-08-28,Sunday,6,8,2016,34,1,1.25,0.8309501885293873,1.0205409106470387,9.169947211171264,0,0,0,0,1,0,0,159.0034991445205,170
2016-08-29,Monday,0,8,2016,35,0,1.0,0.8291355660500346,1.0206264977747346,11.112568978101034,0,0,0,0,1,0,0,126.93565934371783,133
2016-08-30,Tuesday,1,8,2016,35,0,1.0,0.8273715743900176,1.0207120849024307,12.883540556442256,0,0,0,0,1,0,0,126.67622470269622,144
2016-08-31,Wednesday,2,8,2016,35,0,1.0,0.8256587362581356,1.0207976720301266,13.880202395417147,0,0,0,0,1,0,0,126.42457737954616,169
2016-09-01,Thursday,3,9,2016,35,0,1.0,0.8239975592052928,1.0208832591578227,7.598988739097315,0,0,0,0,0,0,0,126.18079706693855,123
2016-09-02,Friday,4,9,2016,35,0,1.0,0.8223885354741014,1.0209688462855186,10.115923066182226,0,0,1,0,0,0,0,125.9449611392146,138
2016-09-03,Saturday,5,9,2016,35,1,1.25,0.8208321418530182,1.0210544334132146,9.616771159168042,1,0,0,0,0,0,0,157.14643078632918,175
2016-09-04,Sunday,6,9,2016,35,1,1.25,0.8193288395350632,1.0211400205409107,9.006454279032022,1,0,0,0,0,0,0,156.87177525611156,158
2016-09-05,Monday,0,9,2016,36,0,1.0,0.8178790739811568,1.0212256076686066,16.19031641990113,0,0,0,0,0,0,0,125.2858581488766,138
2016-09-06,Tuesday,1,9,2016,36,0,1.0,0.8164832747881213,1.0213111947963027,12.039108872288931,0,0,0,0,0,0,0,125.08252633575812,147
2016-09-07,Wednesday,2,9,2016,36,0,1.0,0.8151418555613813,1.0213967819239986,6.97444091506393,0,0,0,0,0,0,0,124.88749021229276,96
2016-09-08,Thursday,3,9,2016,36,0,1.0,0.8138552137924041,1.0214823690516945,13.446346530784535,0,0,0,0,0,0,0,124.70081277746074,124
2016-09-09,Friday,4,9,2016,36,0,1.0,0.8126237307409137,1.0215679561793907,16.997655128083586,0,0,0,0,0,0,0,124.52255456338,121
2016-09-10,Saturday,5,9,2016,36,1,1.25,0.8114477713219159,1.0216535433070866,13.669784347749236,0,0,0,0,0,0,0,155.44096702118887,141
2016-09-11,Sunday,6,9,2016,36,1,1.25,0.8103276839975657,1.0217391304347827,5.9582743020162425,0,0,0,0,0,0,0,155.23940685279453,126
2016-09-12,Monday,0,9,2016,37,0,1.0,0.8092638006739109,1.0218247175624786,9.010487815096791,0,0,0,0,0,0,0,124.03886318357355,100
2016-09-13,Tuesday,1,9,2016,37,0,1.0,0.8082564366025407,1.0219103046901745,14.213555277686904,0,0,0,0,0,0,0,123.89483720944456,125
2016-09-14,Wednesday,2,9,2016,37,0,1.0,0.8073058902871703,1.0219958918178706,8.242286117502172,1,0,0,0,0,0,0,123.75949549707849,116
2016-09-15,Thursday,3,9,2016,37,0,1.0,0.8064124433951871,1.0220814789455666,11.652080454198044,1,0,1,0,0,0,0,123.63288341781913,130
2016-09-16,Friday,4,9,2016,37,0,1.0,0.8055763606741877,1.0221670660732627,12.6027201939974,0,0,0,0,0,0,0,123.51504376324664,125
2016-09-17,Saturday,5,9,2016,37,1,1.25,0.8047978898735264,1.0222526532009586,7.459103078942068,0,0,0,0,0,0,0,154.25752091507724,144
2016-09-18,Sunday,6,9,2016,37,1,1.25,0.804077261670902,1.0223382403286545,10.0252870153597,1,0,1,0,0,0,0,154.1322998971712,197
2016-09-19,Monday,0,9,2016,38,0,1.0,0.8034146896040035,1.0224238274563506,0.4469324599929596,1,0,0,0,0,0,0,123.21454829693718,114
2016-09-20,Tuesday,1,9,2016,38,0,1.0,0.802810370007234,1.0225094145840465,7.067355576358827,0,0,0,0,0,0,0,123.1321742187148,146
2016-09-21,Wednesday,2,9,2016,38,0,1.0,0.802264481953532,1.0225950017117424,9.355519643497116,0,0,0,0,0,0,0,123.05874739448133,123
2016-09-22,Thursday,3,9,2016,38,0,1.0,0.8017771872013091,1.0226805888394386,6.345509814170906,0,0,0,0,0,0,0,122.99429488875954,113
2016-09-23,Friday,4,9,2016,38,0,1.0,0.8013486301465171,1.0227661759671345,14.964665419120763,0,0,0,0,0,0,0,122.93884111071823,112
2016-09-24,Saturday,5,9,2016,38,1,1.25,0.8009789377798605,1.0228517630948306,5.7585227551111275,0,0,0,0,0,0,0,153.61550975811656,176
2016-09-25,Sunday,6,9,2016,38,1,1.25,0.800668219649166,1.0229373502225265,8.713277522367349,0,0,0,0,0,0,0,153.56876756536982,164
2016-09-26,Monday,0,9,2016,39,0,1.0,0.8004165678269215,1.0230229373502224,10.413050123204354,0,0,0,0,0,0,0,122.82667624831213,111
2016-09-27,Tuesday,1,9,2016,39,0,1.0,0.8002240568829933,1.0231085244779186,14.33502271134801,0,0,1,0,0,0,0,122.80740811339399,143
2016-09-28,Wednesday,2,9,2016,39,0,1.0,0.8000907438625285,1.0231941116056145,5.696950739588109,1,0,0,0,0,0,0,122.79722068054427,87
2016-09-29,Thursday,3,9,2016,39,0,1.0,0.8000166682690524,1.0232796987333106,13.4903246699175,0,0,0,0,0,0,0,122.79612229319743,103
2016-09-30,Friday,4,9,2016,39,0,1.0,0.800001852052762,1.0233652858610065,10.03079178569686,0,0,0,0,0,0,0,122.80411860229641,112
2016-10-01,Saturday,5,10,2016,39,1,1.25,0.8000462996040218,1.0234508729887024,7.05778902705724,0,0,0,0,0,0,0,153.52651570520948,142
2016-10-02,Sunday,6,10,2016,39,1,1.25,0.8001499977520633,1.0235364601163985,11.393810310392977,0,0,0,0,0,0,0,153.55925554899207,172
2016-10-03,Monday,0,10,2016,40,0,1.0,0.8003129157688871,1.0236220472440944,10.612824875164769,1,0,1,0,0,0,0,122.88269179128581,113
2016-10-04,Tuesday,1,10,2016,40,0,1.0,0.8005350053783689,1.0237076343717906,8.226099637442061,0,0,0,0,0,0,0,122.9270694881548,102
2016-10-05,Wednesday,2,10,2016,40,0,1.0,0.8008162007705641,1.0237932214994865,10.250216293498266,0,0,0,0,0,0,0,122.98052970238132,130
2016-10-06,Thursday,3,10,2016,40,0,1.0,0.8011564186212096,1.0238788086271824,8.9018801404752,1,0,0,0,0,0,0,123.04306191328563,126
2016-10-07,Friday,4,10,2016,40,0,1.0,0.8015555581164135,1.0239643957548785,10.41832994157442,0,0,0,0,0,0,0,123.11465290959568,118
2016-10-08,Saturday,5,10,2016,40,1,1.25,0.8020135009825293,1.0240499828825744,12.087067072689608,1,0,0,0,0,0,0,153.99410849114113,185
2016-10-09,Sunday,6,10,2016,40,1,1.25,0.8025301115212027,1.0241355700102706,14.884556024496192,0,0,0,0,0,0,0,154.1061812274699,163
2016-10-10,Monday,0,10,2016,41,0,1.0,0.8031052366495816,1.0242211571379665,6.44181533599853,0,0,0,0,0,0,0,123.38360621771923,142
2016-10-11,Tuesday,1,10,2016,41,0,1.0,0.8037387059456781,1.0243067442656624,16.586035421252706,0,0,0,0,0,0,0,123.49124656912711,123
2016-10-12,Wednesday,2,10,2016,41,0,1.0,0.8044303316988686,1.0243923313933585,4.365253186375926,0,0,0,0,0,0,0,123.60783943988051,115
2016-10-13,Thursday,3,10,2016,41,0,1.0,0.8051799089655158,1.0244779185210544,9.803640163169044,1,0,0,0,0,0,0,123.73335557579456,116
2016-10-14,Friday,4,10,2016,41,0,1.0,0.8059872156296986,1.0245635056487505,12.06431240093866,1,0,0,0,0,0,0,123.86776307304591,138
2016-10-15,Saturday,5,10,2016,41,1,1.25,0.806852012469029,1.0246490927764464,11.185576226656547,0,0,0,0,0,0,0,155.01378423398262,167
2016-10-16,Sunday,6,10,2016,41,1,1.25,0.8077740432255398,1.0247346799041424,8.52060360181521,0,0,0,0,0,0,0,155.2038891786747,152
2016-10-17,Monday,0,10,2016,42,0,1.0,0.8087530346816189,1.0248202670318385,9.813284983009115,1,0,0,0,0,0,0,124.32397514478396,131
2016-10-18,Tuesday,1,10,2016,42,0,1.0,0.8097886967409693,1.0249058541595344,9.010432033071964,1,0,0,0,0,0,0,124.4935763883059,139
2016-10-19,Wednesday,2,10,2016,42,0,1.0,0.8108807225145714,1.0249914412872303,8.775941854895937,0,0,0,0,0,0,0,124.67187007233619,116
2016-10-20,Thursday,3,10,2016,42,0,1.0,0.812028788411621,1.0250770284149264,13.150245711644121,0,0,0,0,0,0,0,124.85880861185362,120
2016-10-21,Friday,4,10,2016,42,0,1.0,0.813232554235415,1.0251626155426223,11.73267416966589,0,0,0,0,0,0,0,125.05434185165782,132
2016-10-22,Saturday,5,10,2016,42,1,1.25,0.8144916632841607,1.0252482026703185,8.645854378426073,1,1,1,0,0,0,0,156.57302135100824,171
2016-10-23,Sunday,6,10,2016,42,1,1.25,0.815805742456673,1.0253337897980144,13.489086749133406,0,0,0,0,0,0,0,156.83872380976564,164
2016-10-24,Monday,0,10,2016,43,0,1.0,0.8171744023629333,1.0254193769257103,11.780618680776492,0,0,0,0,0,0,0,125.6919699765958,109
2016-10-25,Tuesday,1,10,2016,43,0,1.0,0.8185972374394728,1.0255049640534064,13.36844822849052,1,0,0,0,0,0,0,125.92132958318764,140
2016-10-26,Wednesday,2,10,2016,43,0,1.0,0.8200738260695513,1.0255905511811023,12.892577829248403,0,0,0,0,0,0,0,126.15899509317997,158
2016-10-27,Thursday,3,10,2016,43,0,1.0,0.8216037307080902,1.0256761383087984,8.593201502638296,0,0,0,0,0,0,0,126.4049012599164,116
2016-10-28,Friday,4,10,2016,43,0,1.0,0.8231864980113273,1.0257617254364944,9.478781779975453,0,0,0,0,0,0,0,126.65898038341865,106
2016-10-29,Saturday,5,10,2016,43,1,1.25,0.8248216589711513,1.0258473125641903,13.482963763927353,0,0,0,0,0,0,0,158.65145291255487,156
2016-10-30,Sunday,6,10,2016,43,1,1.25,0.8265087290540806,1.0259328996918864,13.156547249004424,0,0,1,0,0,0,0,158.98921819108284,179
2016-10-31,Monday,0,10,2016,44,0,1.0,0.8282472083448393,1.0260184868195823,11.349655635349526,0,0,0,0,0,0,0,127.4695421127773,137
2016-11-01,Tuesday,1,11,2016,44,0,1.0,0.8300365816944945,1.0261040739472784,11.853811234651069,0,0,0,0,0,0,0,127.75558770029906,131
2016-11-02,Wednesday,2,11,2016,44,0,1.0,0.8318763188731043,1.0261896610749743,15.426810631020492,0,0,0,0,0,0,0,128.04943165810323,124
2016-11-03,Thursday,3,11,2016,44,0,1.0,0.8337658747268384,1.0262752482026702,9.913579569834432,1,0,0,0,0,0,0,128.3509920042304,130
2016-11-04,Friday,4,11,2016,44,0,1.0,0.835704689339517,1.0263608353303664,13.426526610485968,1,0,0,0,0,0,0,128.66018445600164,112
2016-11-05,Saturday,5,11,2016,44,1,1.25,0.8376921881985278,1.0264464224580623,11.278031452624708,0,0,0,0,0,0,0,161.2211530682709,174
2016-11-06,Sunday,6,11,2016,44,1,1.25,0.8397277823650646,1.0265320095857584,11.33334550857157,0,0,0,0,0,0,0,161.6263964880379,186
2016-11-07,Monday,0,11,2016,45,0,1.0,0.8418108686486445,1.0266175967134543,15.386873988393797,0,0,0,0,0,0,0,129.63267762890052,112
2016-11-08,Tuesday,1,11,2016,45,0,1.0,0.8439408297858448,1.0267031838411502,14.673290536256328,0,0,0,0,0,0,0,129.97151053720037,106
2016-11-09,Wednesday,2,11,2016,45,0,1.0,0.8461170346232123,1.0267887709688464,14.746380639162535,0,0,1,0,0,0,0,130.31752051148595,144
2016-11-10,Thursday,3,11,2016,45,0,1.0,0.8483388383042875,1.0268743580965423,16.333378336677363,0,0,0,0,0,0,0,130.67061000481223,112
2016-11-11,Friday,4,11,2016,45,0,1.0,0.850605582460689,1.0269599452242382,12.593290647932726,0,0,0,0,0,0,0,131.03067935568905,112
2016-11-12,Saturday,5,11,2016,45,1,1.25,0.8529165954072029,1.0270455323519343,14.691688684245033,0,0,0,0,0,0,0,164.24703352158565,143
2016-11-13,Sunday,6,11,2016,45,1,1.25,0.8552711923408175,1.0271311194796302,11.832759347260508,0,0,0,0,0,0,0,164.71418573394413,162
2016-11-14,Monday,0,11,2016,46,0,1.0,0.857668675543645,1.0272167066073263,13.855932834647575,0,0,0,0,0,0,0,132.1517388378316,126
2016-11-15,Tuesday,1,11,2016,46,0,1.0,0.8601083345896705,1.0273022937350222,12.614987566380474,0,0,0,0,0,0,0,132.5386897476868,138
2016-11-16,Wednesday,2,11,2016,46,0,1.0,0.8625894465552665,1.0273878808627182,13.42046022274148,0,0,0,0,0,0,0,132.93209153264402,124
2016-11-17,Thursday,3,11,2016,46,0,1.0,0.8651112762334109,1.0274734679904143,15.041034887981283,0,0,0,0,0,0,0,133.3318324783734,115
2016-11-18,Friday,4,11,2016,46,0,1.0,0.8676730763515442,1.0275590551181102,10.928991767876793,1,0,0,0,0,0,0,133.73779897308248,133
2016-11-19,Saturday,5,11,2016,46,1,1.25,0.8702740877930036,1.0276446422458063,19.79086621670656,1,0,0,0,0,0,0,167.68734442609437,152
2016-11-20,Sunday,6,11,2016,46,1,1.25,0.8729135398219645,1.0277302293735022,10.627624846599119,0,0,1,0,0,0,0,168.20993109458686,201
2016-11-21,Monday,0,11,2016,47,0,1.0,0.8755906503118264,1.0278158165011981,10.136966677228124,0,0,0,0,0,0,0,134.99188787565976,110
2016-11-22,Tuesday,1,11,2016,47,0,1.0,0.8783046259769747,1.0279014036288943,17.38956391934894,0,0,0,0,0,0,0,135.4215836783225,103
2016-11-23,Wednesday,2,11,2016,47,0,1.0,0.8810546626078471,1.0279869907565902,16.427721212281167,0,0,0,1,0,0,0,135.85690969594555,139
2016-11-24,Thursday,3,11,2016,47,0,1.0,0.8838399453092397,1.0280725778842863,16.06435671661845,0,0,0,0,0,0,0,136.2977416516765,130
2016-11-25,Friday,4,11,2016,47,0,1.0,0.8866596487417763,1.0281581650119822,16.218018964881654,1,0,0,0,0,0,0,136.74395361607702,132
2016-11-26,Saturday,5,11,2016,47,1,1.25,0.889512937366476,1.0282437521396781,14.438906549783052,0,0,1,0,0,0,0,171.4942725552172,199
2016-11-27,Sunday,6,11,2016,47,1,1.25,0.8923989656923401,1.0283293392673742,11.928185170159514,1,0,0,0,0,0,0,172.0650072662423,164
2016-11-28,Monday,0,11,2016,48,0,1.0,0.8953168785268899,1.0284149263950702,14.993257600925677,0,0,0,0,0,0,0,138.1135862595743,125
2016-11-29,Tuesday,1,11,2016,48,0,1.0,0.8982658112295792,1.0285005135227663,12.881805426942623,0,0,0,1,0,0,0,138.58002721943495,188
2016-11-30,Wednesday,2,11,2016,48,0,1.0,0.9012448899680046,1.0285861006504622,17.98760369865348,1,0,0,0,0,0,0,139.0511950655017,157
2016-12-01,Thursday,3,12,2016,48,0,1.0,0.9042532319768424,1.028671687778158,14.771489454335702,0,0,0,1,0,0,0,139.5269547474709,182
2016-12-02,Friday,4,12,2016,48,0,1.0,0.9072899458194298,1.0287572749058542,12.888005700593954,0,0,0,0,0,0,0,140.0071698316015,145
2016-12-03,Saturday,5,12,2016,48,1,1.25,0.9103541316519179,1.0288428620335501,14.553549057636914,0,0,0,0,0,0,0,175.61462817615498,181
2016-12-04,Sunday,6,12,2016,48,1,1.25,0.9134448814899137,1.028928449161246,16.911038437322556,0,0,0,0,0,0,0,176.2255172448178,164
2016-12-05,Monday,0,12,2016,49,0,1.0,0.9165612794775366,1.0290140362889422,14.136890315464905,1,0,0,0,0,0,0,141.47316325520057,144
2016-12-06,Tuesday,1,12,2016,49,0,1.0,0.9197024021588053,1.029099623416638,13.518458921240969,0,0,0,0,0,0,0,141.9698093575506,128
2016-12-07,Wednesday,2,12,2016,49,0,1.0,0.9228673187512785,1.0291852105443342,16.87442757203966,1,0,0,0,0,0,0,142.47020936302795,127
2016-12-08,Thursday,3,12,2016,49,0,1.0,0.9260550914218654,1.0292707976720301,17.037654284419435,1,0,0,0,0,0,0,142.97421939540422,119
2016-12-09,Friday,4,12,2016,49,0,1.0,0.9292647755647255,1.029356384799726,14.94240925212289,1,0,0,0,0,0,0,143.4816944845552,150
2016-12-10,Saturday,5,12,2016,49,1,1.25,0.9324954200811773,1.0294419719274222,15.211656087203895,0,0,0,0,0,0,0,179.9906107615607,182
